ecmwf  2018050100  0.0
ecmwf  2018050200  0.0
ecmwf  2018050300  0.0
ecmwf  2018050400  0.0417
ecmwf  2018050500  nan
ecmwf  2018050600  0.1667
ecmwf  2018050700  0.1711
ecmwf  2018050800  0.0
ecmwf  2018050900  0.0
ecmwf  2018051000  0.2258
ecmwf  2018051100  0.1538
ecmwf  2018051200  0.1
ecmwf  2018051300  0.0
ecmwf  2018051400  nan
ecmwf  2018051500  nan
ecmwf  2018051600  0.0435
ecmwf  2018051700  0.0
ecmwf  2018051800  0.0
ecmwf  2018051900  0.037
ecmwf  2018052000  0.0
ecmwf  2018052100  0.0
ecmwf  2018052200  0.0213
ecmwf  2018052300  0.0
ecmwf  2018052400  nan
ecmwf  2018052500  0.0
ecmwf  2018052600  0.1905
ecmwf  2018052700  0.0816
ecmwf  2018052800  0.0
ecmwf  2018052900  0.0
ecmwf  2018053000  0.0313
ecmwf  2018053100  0.0385
ecmwf  2018060100  0.0625
ecmwf  2018060200  0.0476
ecmwf  2018060300  0.0
ecmwf  2018060400  0.0714
ecmwf  2018060500  0.0
ecmwf  2018060600  0.1684
ecmwf  2018060700  0.1667
ecmwf  2018060800  0.2188
ecmwf  2018060900  0.3068
ecmwf  2018061000  0.04
ecmwf  2018061100  0.0
ecmwf  2018061200  0.0278
ecmwf  2018061300  0.0781
ecmwf  2018061400  0.0
ecmwf  2018061500  0.08
ecmwf  2018061600  0.1429
ecmwf  2018061700  0.3333
ecmwf  2018061800  0.1515
ecmwf  2018061900  0.1966
ecmwf  2018062000  0.0485
ecmwf  2018062100  0.08
ecmwf  2018062200  0.0921
ecmwf  2018062300  0.0714
ecmwf  2018062400  0.0638
ecmwf  2018062500  0.0682
ecmwf  2018062600  0.3977
ecmwf  2018062700  0.0
ecmwf  2018062800  0.186
ecmwf  2018062900  0.0
ecmwf  2018063000  0.0286
ecmwf  2018070100  0.1635
ecmwf  2018070200  0.1429
ecmwf  2018070300  0.2159
ecmwf  2018070400  0.0238
ecmwf  2018070500  0.2079
ecmwf  2018070600  0.2123
ecmwf  2018070700  0.1818
ecmwf  2018070800  0.0337
ecmwf  2018070900  0.0357
ecmwf  2018071000  0.1923
ecmwf  2018071100  0.2404
ecmwf  2018071200  0.2635
ecmwf  2018071300  0.0345
ecmwf  2018071400  0.0993
ecmwf  2018071500  0.04
ecmwf  2018071600  0.0847
ecmwf  2018071700  0.0769
ecmwf  2018071800  0.125
ecmwf  2018071900  0.0
ecmwf  2018072000  0.1154
ecmwf  2018072100  0.0
ecmwf  2018072200  0.0625
ecmwf  2018072300  0.254
ecmwf  2018072400  0.3806
ecmwf  2018072500  0.3417
ecmwf  2018072600  0.0682
ecmwf  2018072700  0.0
ecmwf  2018072800  0.0
ecmwf  2018072900  0.0
ecmwf  2018073000  0.0
ecmwf  2018073100  0.0
ecmwf  2018080100  0.0
ecmwf  2018080200  0.0833
ecmwf  2018080300  0.0345
ecmwf  2018080400  0.0735
ecmwf  2018080500  0.037
ecmwf  2018080600  0.0
ecmwf  2018080700  0.0
ecmwf  2018080800  0.0794
ecmwf  2018080900  0.0
ecmwf  2018081000  0.1739
ecmwf  2018081100  0.2558
ecmwf  2018081200  0.1714
ecmwf  2018081300  0.1927
ecmwf  2018081400  0.0361
ecmwf  2018081500  0.1488
ecmwf  2018081600  0.2241
ecmwf  2018081700  0.1467
ecmwf  2018081800  0.3735
ecmwf  2018081900  0.056
ecmwf  2018082000  0.3172
ecmwf  2018082100  0.3548
ecmwf  2018082200  0.0395
ecmwf  2018082300  0.0385
ecmwf  2018082400  0.125
ecmwf  2018082500  0.2113
ecmwf  2018082600  0.1379
ecmwf  2018082700  0.0541
ecmwf  2018082800  0.05
