pwafs15  2018050100  0.0078
pwafs15  2018050200  0.1229
pwafs15  2018050300  0.1316
pwafs15  2018050400  0.2
pwafs15  2018050500  0.02
pwafs15  2018050600  0.3359
pwafs15  2018050700  0.2846
pwafs15  2018050800  0.3518
pwafs15  2018050900  0.1658
pwafs15  2018051000  0.0915
pwafs15  2018051100  0.1067
pwafs15  2018051200  0.0694
pwafs15  2018051300  0.1047
pwafs15  2018051400  0.0089
pwafs15  2018051500  0.0476
pwafs15  2018051600  0.1543
pwafs15  2018051700  0.1867
pwafs15  2018051800  0.0625
pwafs15  2018051900  0.1032
pwafs15  2018052000  0.0481
pwafs15  2018052100  0.1436
pwafs15  2018052200  0.25
pwafs15  2018052300  0.0982
pwafs15  2018052400  0.0526
pwafs15  2018052500  0.181
pwafs15  2018052600  0.4049
pwafs15  2018052700  0.1721
pwafs15  2018052800  0.1028
pwafs15  2018052900  0.1961
pwafs15  2018053000  0.1809
pwafs15  2018053100  0.2734
pwafs15  2018060100  0.1262
pwafs15  2018060200  0.1391
pwafs15  2018060300  0.161
pwafs15  2018060400  0.2164
pwafs15  2018060500  0.1484
pwafs15  2018060600  0.3484
pwafs15  2018060700  0.3294
pwafs15  2018060800  0.3361
pwafs15  2018060900  0.1919
pwafs15  2018061000  0.1302
pwafs15  2018061100  0.1026
pwafs15  2018061200  0.3423
pwafs15  2018061300  nan
pwafs15  2018061400  0.0944
pwafs15  2018061500  0.187
pwafs15  2018061600  0.1757
pwafs15  2018061700  0.1935
pwafs15  2018061800  0.2109
pwafs15  2018061900  0.3725
pwafs15  2018062000  0.1933
pwafs15  2018062100  0.2752
pwafs15  2018062200  0.2353
pwafs15  2018062300  0.1941
pwafs15  2018062400  0.1795
pwafs15  2018062500  0.1182
pwafs15  2018062600  0.3981
pwafs15  2018062700  0.0842
pwafs15  2018062800  0.0728
pwafs15  2018062900  0.104
pwafs15  2018063000  0.145
pwafs15  2018070100  0.1289
pwafs15  2018070200  0.1601
pwafs15  2018070300  0.1994
pwafs15  2018070400  0.1437
pwafs15  2018070500  0.2047
pwafs15  2018070600  0.2645
pwafs15  2018070700  0.177
pwafs15  2018070800  0.135
pwafs15  2018070900  0.0974
pwafs15  2018071000  0.1767
pwafs15  2018071100  0.3634
pwafs15  2018071200  0.2937
pwafs15  2018071300  0.0588
pwafs15  2018071400  0.1259
pwafs15  2018071500  0.19
pwafs15  2018071600  0.1978
pwafs15  2018071700  nan
pwafs15  2018071800  0.2027
pwafs15  2018071900  0.1094
pwafs15  2018072000  0.1551
pwafs15  2018072100  0.1486
pwafs15  2018072200  0.1644
pwafs15  2018072300  0.25
pwafs15  2018072400  nan
pwafs15  2018072500  0.3869
pwafs15  2018072600  0.1372
pwafs15  2018072700  0.0745
pwafs15  2018072800  0.092
pwafs15  2018072900  0.1855
pwafs15  2018073000  0.0938
pwafs15  2018073100  0.0997
pwafs15  2018080100  0.038
pwafs15  2018080200  0.1068
pwafs15  2018080300  0.1959
pwafs15  2018080400  0.2347
pwafs15  2018080500  0.1071
pwafs15  2018080600  nan
pwafs15  2018080700  0.0556
pwafs15  2018080800  0.1734
pwafs15  2018080900  0.0255
pwafs15  2018081000  0.1298
pwafs15  2018081100  0.2315
pwafs15  2018081200  0.1318
pwafs15  2018081300  0.2767
pwafs15  2018081400  0.1713
pwafs15  2018081500  0.2444
pwafs15  2018081600  0.1574
pwafs15  2018081700  0.3003
pwafs15  2018081800  0.4
pwafs15  2018081900  0.1012
pwafs15  2018082000  0.3097
pwafs15  2018082100  0.2764
pwafs15  2018082200  0.2229
pwafs15  2018082300  0.1709
pwafs15  2018082400  0.1118
pwafs15  2018082500  0.2837
pwafs15  2018082600  0.1388
pwafs15  2018082700  0.1716
pwafs15  2018082800  0.1598
