gfs  2018050100  0.0385
gfs  2018050200  0.0
gfs  2018050300  0.0
gfs  2018050400  0.0
gfs  2018050500  nan
gfs  2018050600  0.3855
gfs  2018050700  0.0
gfs  2018050800  0.0
gfs  2018050900  0.0
gfs  2018051000  0.0
gfs  2018051100  0.0
gfs  2018051200  0.0
gfs  2018051300  nan
gfs  2018051400  nan
gfs  2018051500  nan
gfs  2018051600  0.0179
gfs  2018051700  nan
gfs  2018051800  nan
gfs  2018051900  0.0278
gfs  2018052000  0.0
gfs  2018052100  0.0
gfs  2018052200  0.0984
gfs  2018052300  0.0
gfs  2018052400  nan
gfs  2018052500  nan
gfs  2018052600  nan
gfs  2018052700  nan
gfs  2018052800  nan
gfs  2018052900  nan
gfs  2018053000  nan
gfs  2018053100  0.0
gfs  2018060100  0.0
gfs  2018060200  0.0
gfs  2018060300  0.0
gfs  2018060400  0.0
gfs  2018060500  0.0
gfs  2018060600  0.3684
gfs  2018060700  0.2105
gfs  2018060800  0.202
gfs  2018060900  0.2073
gfs  2018061000  0.0
gfs  2018061100  0.0
gfs  2018061200  0.0313
gfs  2018061300  0.0488
gfs  2018061400  0.0
gfs  2018061500  0.0
gfs  2018061600  0.0
gfs  2018061700  0.2
gfs  2018061800  0.0
gfs  2018061900  0.0323
gfs  2018062000  0.0395
gfs  2018062100  0.0139
gfs  2018062200  0.0137
gfs  2018062300  0.0
gfs  2018062400  0.0
gfs  2018062500  0.0
gfs  2018062600  0.4178
gfs  2018062700  0.0
gfs  2018062800  0.0
gfs  2018062900  0.0
gfs  2018063000  0.0244
gfs  2018070100  0.1125
gfs  2018070200  0.0196
gfs  2018070300  0.0137
gfs  2018070400  0.0
gfs  2018070500  0.0128
gfs  2018070600  0.087
gfs  2018070700  0.0116
gfs  2018070800  0.0
gfs  2018070900  0.0
gfs  2018071000  0.0222
gfs  2018071100  0.1923
gfs  2018071200  0.1792
gfs  2018071300  0.037
gfs  2018071400  0.0
gfs  2018071500  0.0
gfs  2018071600  0.0256
gfs  2018071700  0.0921
gfs  2018071800  0.1
gfs  2018071900  0.0
gfs  2018072000  0.0
gfs  2018072100  0.0
gfs  2018072200  0.04
gfs  2018072300  0.3091
gfs  2018072400  0.2714
gfs  2018072500  0.3214
gfs  2018072600  0.0294
gfs  2018072700  0.0267
gfs  2018072800  0.0
gfs  2018072900  0.0323
gfs  2018073000  0.0357
gfs  2018073100  0.0
gfs  2018080100  0.0
gfs  2018080200  0.0
gfs  2018080300  0.0225
gfs  2018080400  0.0847
gfs  2018080500  0.0
gfs  2018080600  0.0
gfs  2018080700  0.0294
gfs  2018080800  0.0517
gfs  2018080900  0.0
gfs  2018081000  0.16
gfs  2018081100  0.2326
gfs  2018081200  0.1296
gfs  2018081300  0.122
gfs  2018081400  0.1128
gfs  2018081500  0.1968
gfs  2018081600  0.2157
gfs  2018081700  0.2346
gfs  2018081800  0.4567
gfs  2018081900  0.0433
gfs  2018082000  0.3206
gfs  2018082100  0.4038
gfs  2018082200  0.0
gfs  2018082300  0.0233
gfs  2018082400  0.0392
gfs  2018082500  0.1754
gfs  2018082600  0.0
gfs  2018082700  0.0
gfs  2018082800  0.0
