warms  2018050100  0.0
warms  2018050200  0.0286
warms  2018050300  0.0444
warms  2018050400  nan
warms  2018050500  0.0
warms  2018050600  nan
warms  2018050700  0.1496
warms  2018050800  0.2588
warms  2018050900  0.0182
warms  2018051000  0.0682
warms  2018051100  0.0476
warms  2018051200  0.0
warms  2018051300  0.0
warms  2018051400  0.0
warms  2018051500  0.0
warms  2018051600  0.0519
warms  2018051700  0.3559
warms  2018051800  0.0263
warms  2018051900  0.0851
warms  2018052000  0.0
warms  2018052100  0.0132
warms  2018052200  0.1704
warms  2018052300  0.0
warms  2018052400  0.0
warms  2018052500  0.2609
warms  2018052600  0.1677
warms  2018052700  0.0968
warms  2018052800  0.0
warms  2018052900  0.037
warms  2018053000  0.0794
warms  2018053100  nan
warms  2018060100  0.0
warms  2018060200  0.0
warms  2018060300  0.0
warms  2018060400  0.0667
warms  2018060500  nan
warms  2018060600  0.302
warms  2018060700  0.2016
warms  2018060800  0.3684
warms  2018060900  0.2815
warms  2018061000  0.0962
warms  2018061100  0.0
warms  2018061200  0.0294
warms  2018061300  0.1207
warms  2018061400  0.0
warms  2018061500  0.0769
warms  2018061600  0.0
warms  2018061700  0.0
warms  2018061800  0.1774
warms  2018061900  0.298
warms  2018062000  0.1145
warms  2018062100  0.1429
warms  2018062200  0.1266
warms  2018062300  0.0723
warms  2018062400  0.019
warms  2018062500  0.07
warms  2018062600  0.2415
warms  2018062700  0.0515
warms  2018062800  0.1385
warms  2018062900  0.0
warms  2018063000  0.0899
warms  2018070100  0.1386
warms  2018070200  0.1094
warms  2018070300  nan
warms  2018070400  0.025
warms  2018070500  0.1799
warms  2018070600  0.1204
warms  2018070700  0.1228
warms  2018070800  0.071
warms  2018070900  0.0222
warms  2018071000  0.125
warms  2018071100  0.2432
warms  2018071200  0.1636
warms  2018071300  0.05
warms  2018071400  nan
warms  2018071500  nan
warms  2018071600  0.0268
warms  2018071700  0.1006
warms  2018071800  0.0862
warms  2018071900  0.027
warms  2018072000  0.0714
warms  2018072100  0.0526
warms  2018072200  0.25
warms  2018072300  0.2137
warms  2018072400  0.4356
warms  2018072500  0.2346
warms  2018072600  nan
warms  2018072700  0.0471
warms  2018072800  0.0367
warms  2018072900  0.0851
warms  2018073000  0.0714
warms  2018073100  nan
warms  2018080100  0.0
warms  2018080200  0.026
warms  2018080300  0.1304
warms  2018080400  0.0926
warms  2018080500  0.033
warms  2018080600  0.0128
warms  2018080700  0.025
warms  2018080800  0.1056
warms  2018080900  0.0
warms  2018081000  0.2333
warms  2018081100  0.1837
warms  2018081200  nan
warms  2018081300  0.1632
warms  2018081400  0.189
warms  2018081500  0.1737
warms  2018081600  0.1509
warms  2018081700  0.2143
warms  2018081800  0.3981
warms  2018081900  0.0494
warms  2018082000  0.2694
warms  2018082100  0.2771
warms  2018082200  0.078
warms  2018082300  0.0879
warms  2018082400  nan
warms  2018082500  0.155
warms  2018082600  0.1286
warms  2018082700  0.0556
warms  2018082800  0.0865
