warms  2018050100  0.1351
warms  2018050200  0.3175
warms  2018050300  0.3091
warms  2018050400  nan
warms  2018050500  0.1856
warms  2018050600  nan
warms  2018050700  0.4934
warms  2018050800  0.4624
warms  2018050900  0.3789
warms  2018051000  0.1906
warms  2018051100  0.2449
warms  2018051200  0.2593
warms  2018051300  0.2098
warms  2018051400  0.1149
warms  2018051500  0.1129
warms  2018051600  0.4474
warms  2018051700  0.3789
warms  2018051800  0.2683
warms  2018051900  0.2921
warms  2018052000  0.1693
warms  2018052100  0.2296
warms  2018052200  0.3905
warms  2018052300  0.3321
warms  2018052400  0.0825
warms  2018052500  0.2875
warms  2018052600  0.4331
warms  2018052700  0.3799
warms  2018052800  0.2026
warms  2018052900  0.3319
warms  2018053000  0.2668
warms  2018053100  nan
warms  2018060100  0.302
warms  2018060200  0.268
warms  2018060300  0.2113
warms  2018060400  0.3665
warms  2018060500  nan
warms  2018060600  0.5754
warms  2018060700  0.4271
warms  2018060800  0.4453
warms  2018060900  0.4271
warms  2018061000  0.2681
warms  2018061100  0.2145
warms  2018061200  0.457
warms  2018061300  0.296
warms  2018061400  0.2316
warms  2018061500  0.3227
warms  2018061600  0.3152
warms  2018061700  0.125
warms  2018061800  0.2998
warms  2018061900  0.4511
warms  2018062000  0.3195
warms  2018062100  0.3924
warms  2018062200  0.3575
warms  2018062300  0.357
warms  2018062400  0.3077
warms  2018062500  0.2234
warms  2018062600  0.4049
warms  2018062700  0.255
warms  2018062800  0.2079
warms  2018062900  0.1901
warms  2018063000  0.2733
warms  2018070100  0.3138
warms  2018070200  0.3432
warms  2018070300  nan
warms  2018070400  0.3111
warms  2018070500  0.3555
warms  2018070600  0.3451
warms  2018070700  0.3499
warms  2018070800  0.347
warms  2018070900  0.2576
warms  2018071000  0.2802
warms  2018071100  0.4133
warms  2018071200  0.4457
warms  2018071300  0.1979
warms  2018071400  nan
warms  2018071500  nan
warms  2018071600  0.2765
warms  2018071700  0.386
warms  2018071800  0.3234
warms  2018071900  0.2632
warms  2018072000  0.2531
warms  2018072100  0.3012
warms  2018072200  0.2258
warms  2018072300  0.2813
warms  2018072400  0.3909
warms  2018072500  0.4325
warms  2018072600  nan
warms  2018072700  0.2667
warms  2018072800  0.2115
warms  2018072900  0.2656
warms  2018073000  0.2167
warms  2018073100  nan
warms  2018080100  0.1589
warms  2018080200  0.1735
warms  2018080300  0.326
warms  2018080400  0.3733
warms  2018080500  0.2402
warms  2018080600  0.1424
warms  2018080700  0.1719
warms  2018080800  0.2667
warms  2018080900  0.2136
warms  2018081000  0.1553
warms  2018081100  0.2846
warms  2018081200  nan
warms  2018081300  0.2945
warms  2018081400  0.375
warms  2018081500  0.3678
warms  2018081600  0.2563
warms  2018081700  0.3709
warms  2018081800  0.4043
warms  2018081900  0.1634
warms  2018082000  0.3567
warms  2018082100  0.3024
warms  2018082200  0.3673
warms  2018082300  0.2821
warms  2018082400  nan
warms  2018082500  0.3217
warms  2018082600  0.2917
warms  2018082700  0.2431
warms  2018082800  0.2874
