VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF002  210.1501   138.42394     49.73098    122.66253 -67.22292  35.90268 23.0301   421         295 282.03373   307.57994   219.75267   0.29657       5.45725      9.26214     12.33915     14.93108     17.7915        12.33915    6317.92729      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF000  220.5      147.5         52          125.25      0         9        9         49           3 296.63044   330.7755    221.26706   0.16949       1.19487      1.95077      3.98905      6.09008      8.79682        3.98905     732.64657      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  256.50649  131.92208     48.10552    134.25162  -6.27269  19.43255  8.38915  126         109 346.08766   442.17551    86.42247   0.066667      9.51117     12.43553     16.927       22.33586     28.15248       16.927      2301.48379      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF002  217.54717  115.86792     44.09198    124.51179  28.55082  17.47735  8.13799   79          56 275.71808   323.77759   178.78036   0.18974       6.12079      8.68201     12.8004      16.87761     19.8947        12.8004     1035.19398      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF000  230.97222  104.87778     41.34444    127.86806  17.9295   30.97796  7.24785  138         110 356.5799    435.91209   -39.11186   0.17612       7.06775     11.95893     21.42296     33.81388     42.45799       21.42296    3263.68317      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF003  135.96421   55.11304     28.90326    104.11605  21.23847 168.07577 67.91579 2476        1928 174.96492   208.78331   100.17475   0.59373       6.8438      10.72333     16.54465     28.10389     53.85964       16.54465   58709.05732      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF000   77.5       79.5         35           89.5       0         9        9         49           1 124.20596   116.30115   119.30247   0.16949       2.64995      2.9805       4.19425      5.46122      6.49572        4.19425     736.64872      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F008       CF000  197.5       24.5         21.25       119.5       0         9        9         49           3 222.54689   296.29058    36.75503   0.16949       1.91492      3.05146      4.87368      7.48758      9.23185        4.87368     778.1019       NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F009       CF003  167.78531   30.13559     22.6589     112.07133 -56.07452  16.63973 14.69373  146         117 190.88109   253.17023    37.59788   0.11782       8.99749     10.37706     12.01638     14.38444     16.10803       12.01638    1802.54356      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F010       CF000  163.5       13.5         18.5        111         0         9        9         49           1 183.47239   245.29944    20.25408   0.16949       1.82415      2.61325      3.86963      5.39264      6.94865        3.86963     718.23247      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F011       CF001  196.80882    3.14706     15.91176    119.32721  28.98362  10.38998  8.54611   50          45 220.96897   294.94934    24.12893   0.099099     10.27781     10.87942     12.85071     16.00986     20.07984       12.85071     758.99457      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO002  214.02799  122.31571     45.70393    123.632     2.85649  35.8556  30.56074  569         439 277.23142   334.20173   161.2664    0.19061       6.12521     10.58611     20.60695     34.625       54.77778       20.60695   14678.64744      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO000  245.37209  128.86047     47.34012    131.46802  10.20284   7.24357  6.25939   29          22 310.13657   373.89745   182.21332   0.14706       3.95        12.2         19.98889     28.31667     31.04667       19.98889     542.81459      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO003  184.77288   75.45932     33.98983    116.31822   8.06896  50.21436 14.56322  514         425 289.79539   347.44841   -56.65736   0.23512       7.29222     12.42292     20.99028     32.7526      45.66896       20.99028   12797.86821      NA            NA               NA         NA       NA                        NA         NA             NA              NA                NA                         NA       NA
