VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF003  212.51181  130.5748      47.7687     123.25295 -47.20231  22.03998  6.95715   92          65 279.89778   330.70373   176.613     0.26984      12.97871     14.65575     16.7251      19.44988     23.88565       16.7251     1617.26931      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF000  254.44643  134.21429     48.67857    133.73661   3.35212  12.09641  4.40246   39          33 359.66183   456.76579    59.02554   0.082353     14.25338     17.00841     20.06638     23.87562     26.81088       20.06638     791.56473      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF001  194.74267   80.60912     35.27728    118.81067   9.22764  34.17652 10.80782  261         192 277.86915   348.53565   -14.5112    0.11973       6.0158      14.29753     33.95931     69.5886      89.72267       33.95931   10859.28511      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF000  149.5       78           34.625      107.5      28.39237   8.06001  3.99435   16           9 188.60415   222.32108   120.76316   0.15789      11.16575     13.48226     15.28999     21.86055     25.8581        15.28999     279.29451      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF002  134.81915   64.56383     31.26596    103.82979  56.87558  25.78409  9.43218  149          92 185.61825   167.7671    169.31802   0.21579       6.21677     10.53807     18.94339     27.63747     60.09522       18.94339    4018.87687      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF005  110.29792   40.08147     25.14537     97.69948 -20.20097 106.67829 29.24351 1063         770 144.32733   185.77162    12.68741   0.47597      10.34164     14.2809      20.84723     30.388       43.61934       20.84723   26903.50671      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF004  198.81481    1.96296     15.61574    119.8287   50.84468   6.40288  4.99602   16          12 223.05728   298.05924    21.17959   0.15789      14.01283     15.2356      17.49482     20.51938     34.96996       17.49482     325.63022      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO003  214.14979  121.27848     45.44462    123.66245  16.4535   32.45358 26.80862  413         317 276.62854   333.89033   160.22629   0.20653       8.60847     15.54167     25.0125      41.45833     61.27778       25.0125    12900.77797      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO001  186.19149   75.44894     33.98723    116.67287   9.28028  47.33309 12.85582  398         314 311.32292   360.65565   -85.51615   0.29682      11.18563     16.40625     25.34792     37.61042     49.53562       25.34792   11559.65916      NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO002  135.34118   59.96471     30.11618    103.96029  62.72725  10.31827  9.40182   65          37 165.80952   199.50522    98.03238   0.11565       1.7775       5.3375      17.9         45.825       89.32792       17.9        2123.3778       NA            NA               NA        NA         NA                       NA         NA             NA               NA               NA                         NA       NA
