VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      BASER_NCL   BASER_NCU  BASER_BCL BASER_BCU FMEAN      FMEAN_NCL   FMEAN_NCU  FMEAN_BCL FMEAN_BCU ACC     ACC_NCL ACC_NCU ACC_BCL ACC_BCU FBIAS    FBIAS_BCL FBIAS_BCU PODY      PODY_NCL    PODY_NCU    PODY_BCL PODY_BCU PODN    PODN_NCL PODN_NCU PODN_BCL PODN_BCU POFD       POFD_NCL    POFD_NCU   POFD_BCL POFD_BCU FAR      FAR_NCL  FAR_NCU  FAR_BCL FAR_BCU CSI        CSI_NCL     CSI_NCU     CSI_BCL CSI_BCU GSS         GSS_BCL GSS_BCU HK          HK_NCL     HK_NCU     HK_BCL HK_BCU HSS         HSS_BCL HSS_BCU ODDS     ODDS_NCL ODDS_NCU ODDS_BCL ODDS_BCU LODDS    LODDS_NCL LODDS_NCU LODDS_BCL LODDS_BCU ORSS     ORSS_NCL ORSS_NCU ORSS_BCL ORSS_BCU EDS       EDS_NCL  EDS_NCU  EDS_BCL EDS_BCU SEDS      SEDS_NCL  SEDS_NCU SEDS_BCL SEDS_BCU EDI       EDI_NCL   EDI_NCU  EDI_BCL EDI_BCU SEDI      SEDI_NCL  SEDI_NCU SEDI_BCL SEDI_BCU BAGSS      BAGSS_BCL BAGSS_BCU
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >50.0       >50.0      NA         0.1   CTS       50399 0.018234    0.01728    0.019241          NA        NA 0.013592    0.012769   0.014466          NA        NA 0.97055 0.96929 0.97177      NA      NA  0.74538        NA        NA  0.065288  0.063502    0.067122         NA       NA 0.98737  0.98652  0.98816       NA       NA 0.012631    0.011839   0.013476         NA       NA  0.91241  0.91032  0.91446      NA      NA  0.03886    0.037469    0.040301        NA      NA  0.031021        NA      NA  0.052657    0.039089   0.066225      NA     NA  0.060176        NA      NA  5.45993  4.34068  6.86778       NA       NA  1.69744   1.46803   1.92684        NA        NA  0.6904   0.63037  0.75043       NA       NA  0.18943   0.15316  0.22569      NA      NA  0.23307   0.19548   0.27067       NA       NA  0.23134   0.19418   0.26849      NA      NA  0.23639   0.19291   0.26977       NA       NA  0.036538         NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >50.0       >50.0      NA         0.05  CTS       50399 0.018234    0.017103   0.01944           NA        NA 0.013592    0.012617   0.01464           NA        NA 0.97055 0.96904 0.972        NA      NA  0.74538        NA        NA  0.065288  0.063165    0.067478         NA       NA 0.98737  0.98636  0.98831       NA       NA 0.012631    0.011693   0.013644         NA       NA  0.91241  0.90991  0.91485      NA      NA  0.03886    0.037208    0.040583        NA      NA  0.031021        NA      NA  0.052657    0.036469   0.068845      NA     NA  0.060176        NA      NA  5.45993  4.15405  7.17633       NA       NA  1.69744   1.42408   1.97079        NA        NA  0.6904   0.61887  0.76193       NA       NA  0.18943   0.14622  0.23264      NA      NA  0.23307   0.18827   0.27787       NA       NA  0.23134   0.18707   0.27561      NA      NA  0.23639   0.18555   0.27713       NA       NA  0.036538         NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >75.0       >75.0      NA         0.1   CTS       50399 0.0045437   0.0040769  0.0050638         NA        NA 0.0037898   0.0033654  0.0042674         NA        NA 0.99167 0.99097 0.99231      NA      NA  0.83406        NA        NA  0         0           5.368e-05        NA       NA 0.99619  0.99571  0.99662       NA       NA 0.0038071   0.0033817  0.0042857        NA       NA  1        0.99995  1            NA      NA  0          0           5.368e-05       NA      NA -0.0020706       NA      NA -0.0038071  -0.0096454  0.0020313     NA     NA -0.0041498       NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >75.0       >75.0      NA         0.05  CTS       50399 0.0045437   0.0039932  0.0051699         NA        NA 0.0037898   0.0032898  0.0043653         NA        NA 0.99167 0.99083 0.99242      NA      NA  0.83406        NA        NA  0         0           7.6215e-05       NA       NA 0.99619  0.99562  0.99669       NA       NA 0.0038071   0.0033059  0.0043838        NA       NA  1        0.99992  1            NA      NA  0          0           7.6215e-05      NA      NA -0.0020706       NA      NA -0.0038071  -0.012056   0.0044421     NA     NA -0.0041498       NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >100.0      >100.0     NA         0.1   CTS       50399 0.001627    0.0013573  0.0019503         NA        NA 0.0011508   0.00092775 0.0014274         NA        NA 0.99722 0.99681 0.99758      NA      NA  0.70732        NA        NA  0         0           5.368e-05        NA       NA 0.99885  0.99857  0.99907       NA       NA 0.0011527   0.00092943 0.0014295        NA       NA  1        0.99995  1            NA      NA  0          0           5.368e-05       NA      NA -0.0006745       NA      NA -0.0011527  -0.017123   0.014818      NA     NA -0.0013499       NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >100.0      >100.0     NA         0.05  CTS       50399 0.001627    0.0013111  0.0020189         NA        NA 0.0011508   0.00089042 0.0014873         NA        NA 0.99722 0.99672 0.99765      NA      NA  0.70732        NA        NA  0         0           7.6215e-05       NA       NA 0.99885  0.99851  0.99911       NA       NA 0.0011527   0.00089205 0.0014894        NA       NA  1        0.99992  1            NA      NA  0          0           7.6215e-05      NA      NA -0.0006745       NA      NA -0.0011527  -0.023528   0.021223      NA     NA -0.0013499       NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >150.0      >150.0     NA         0.1   CTS       50399 0.00011905  6.1564e-05 0.0002302         NA        NA 9.9208e-05  4.8293e-05 0.00020379        NA        NA 0.99978 0.99964 0.99987      NA      NA  0.83333        NA        NA  0         0           5.368e-05        NA       NA 0.9999   0.9998   0.99995       NA       NA 9.922e-05   4.8301e-05 0.00020381       NA       NA  1        0.99995  1            NA      NA  0          0           5.368e-05       NA      NA -5.4117e-05      NA      NA -9.922e-05  -0.15549    0.15529       NA     NA -0.00010824      NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >150.0      >150.0     NA         0.05  CTS       50399 0.00011905  5.4563e-05 0.00025973        NA        NA 9.9208e-05  4.2377e-05 0.00023224        NA        NA 0.99978 0.99961 0.99988      NA      NA  0.83333        NA        NA  0         0           7.6215e-05       NA       NA 0.9999   0.99977  0.99996       NA       NA 9.922e-05   4.2384e-05 0.00023226       NA       NA  1        0.99992  1            NA      NA  0          0           7.6215e-05      NA      NA -5.4117e-05      NA      NA -9.922e-05  -0.19527    0.19507       NA     NA -0.00010824      NA      NA  0       NA       NA             NA       NA NA        NA        NA              NA        NA -1       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >200.0      >200.0     NA         0.1   CTS       50399 0           0          5.368e-05         NA        NA 0           0          5.368e-05         NA        NA 1       0.99995 1            NA      NA NA              NA        NA NA        NA          NA                NA       NA 1        0.99995  1             NA       NA 0           0          5.368e-05        NA       NA NA       NA       NA            NA      NA NA         NA          NA               NA      NA NA               NA      NA NA          NA         NA             NA     NA NA               NA      NA NA       NA       NA             NA       NA NA        NA        NA              NA        NA NA       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
V7.0    ECMWF NA   600000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NEAREST     1           >200.0      >200.0     NA         0.05  CTS       50399 0           0          7.6215e-05        NA        NA 0           0          7.6215e-05        NA        NA 1       0.99992 1            NA      NA NA              NA        NA NA        NA          NA                NA       NA 1        0.99992  1             NA       NA 0           0          7.6215e-05       NA       NA NA       NA       NA            NA      NA NA         NA          NA               NA      NA NA               NA      NA NA          NA         NA             NA     NA NA               NA      NA NA       NA       NA             NA       NA NA        NA        NA              NA        NA NA       NA       NA             NA       NA NA        NA       NA            NA      NA NA        NA        NA             NA       NA NA        NA        NA            NA      NA NA        NA        NA             NA       NA NA                NA        NA
