VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4    CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10  CL_11 VALUE_11  CL_12 VALUE_12 CL_13 VALUE_13 CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16  CL_17 VALUE_17  CL_18 VALUE_18  CL_19 VALUE_19
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857     0.51077      19 0.05 -0.36644   0.1  0.23043  0.15  0.42939   0.2  0.49316   0.25  0.40982   0.3  0.31459  0.35  0.2047    0.4  0.076491 0.45 -0.075024   0.5 -0.25684   0.55 -0.47906    0.6 -0.75684  0.65 -1.11398   0.7 -1.59018  0.75 -2.25684   0.8  -3.25684  0.85  -4.92351   0.9  -8.25684  0.95 -18.25684
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267     0.38633      19 0.05 -0.39638   0.1  0.26425  0.15  0.34932   0.2  0.27508   0.25  0.19094   0.3  0.094776 0.35 -0.016181  0.4 -0.14563  0.45 -0.29862    0.5 -0.4822    0.55 -0.70658    0.6 -0.98706  0.65 -1.34767   0.7 -1.82848  0.75 -2.50162   0.8  -3.51133  0.85  -5.19417   0.9  -8.55987  0.95 -18.65696
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316    0.24146      19 0.05  0.22508   0.1  0.15603  0.15  0.078849  0.2 -0.0079787 0.25 -0.10638   0.3 -0.21884  0.35 -0.34861   0.4 -0.5      0.45 -0.67892    0.5 -0.89362   0.55 -1.15603    0.6 -1.48404  0.65 -1.90578   0.7 -2.46809  0.75 -3.25532   0.8  -4.43617  0.85  -6.40426   0.9 -10.34043  0.95 -22.14894
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276   0.22595      19 0.05  0.11842   0.1 -0.027778 0.15 -0.19118   0.2 -0.375     0.25 -0.58333   0.3 -0.82143  0.35 -1.09615   0.4 -1.41667  0.45 -1.79545    0.5 -2.25      0.55 -2.80556    0.6 -3.5      0.65 -4.39286   0.7 -5.58333  0.75 -7.25      0.8  -9.75     0.85 -13.91667   0.9 -22.25     0.95 -47.25
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728   0.10394      19 0.05  0.005848  0.1 -0.11111  0.15 -0.24183   0.2 -0.38889   0.25 -0.55556   0.3 -0.74603  0.35 -0.96581   0.4 -1.22222  0.45 -1.52525    0.5 -1.88889   0.55 -2.33333    0.6 -2.88889  0.65 -3.60317   0.7 -4.55556  0.75 -5.88889   0.8  -7.88889  0.85 -11.22222   0.9 -17.88889  0.95 -37.88889
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849  -0.0019889    19 0.05 -0.052632  0.1 -0.11111  0.15 -0.17647   0.2 -0.25      0.25 -0.33333   0.3 -0.42857  0.35 -0.53846   0.4 -0.66667  0.45 -0.81818    0.5 -1         0.55 -1.22222    0.6 -1.5      0.65 -1.85714   0.7 -2.33333  0.75 -3         0.8  -4        0.85  -5.66667   0.9  -9        0.95 -19
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         NA    ECLV       2519 0.40611     0.35429      19 0.05 -0.58356   0.1 -0.048797 0.15  0.12946   0.2  0.21858   0.25  0.27206   0.3  0.30771  0.35  0.33317   0.4  0.35227  0.45  0.24278    0.5  0.091887  0.55 -0.092538   0.6 -0.32307  0.65 -0.61947   0.7 -1.01466  0.75 -1.56794   0.8  -2.39785  0.85  -3.78104   0.9  -6.54741  0.95 -14.84653
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         NA    ECLV       2519 0.30012     0.49808      19 0.05 -0.29609   0.1  0.18037  0.15  0.33919   0.2  0.4186    0.25  0.46625   0.3  0.49801  0.35  0.39815   0.4  0.28131  0.45  0.14322    0.5 -0.022487  0.55 -0.22501    0.6 -0.47817  0.65 -0.80367   0.7 -1.23765  0.75 -1.84524   0.8  -2.75661  0.85  -4.27557   0.9  -7.31349  0.95 -16.42725
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857     0.50509      19 0.05 -0.3865    0.1  0.22016  0.15  0.42237   0.2  0.48737   0.25  0.40351   0.3  0.30767  0.35  0.19709   0.4  0.06807  0.45 -0.084402   0.5 -0.26737   0.55 -0.49099    0.6 -0.77053  0.65 -1.12992   0.7 -1.60912  0.75 -2.28      0.8  -3.28632  0.85  -4.96351   0.9  -8.31789  0.95 -18.38105
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267     0.3831       19 0.05 -0.40498   0.1  0.26018  0.15  0.34609   0.2  0.27184   0.25  0.1877    0.3  0.09154  0.35 -0.019417  0.4 -0.14887  0.45 -0.30185    0.5 -0.48544   0.55 -0.70982    0.6 -0.99029  0.65 -1.3509    0.7 -1.83172  0.75 -2.50485   0.8  -3.51456  0.85  -5.19741   0.9  -8.56311  0.95 -18.66019
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316    0.25127      19 0.05  0.2346    0.1  0.1643   0.15  0.085732  0.2 -0.0026596 0.25 -0.10284   0.3 -0.21733  0.35 -0.34943   0.4 -0.50355  0.45 -0.68569    0.5 -0.90426   0.55 -1.17139    0.6 -1.50532  0.65 -1.93465   0.7 -2.50709  0.75 -3.30851   0.8  -4.51064  0.85  -6.51418   0.9 -10.52128  0.95 -22.54255
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276   0.22595      19 0.05  0.11842   0.1 -0.027778 0.15 -0.19118   0.2 -0.375     0.25 -0.58333   0.3 -0.82143  0.35 -1.09615   0.4 -1.41667  0.45 -1.79545    0.5 -2.25      0.55 -2.80556    0.6 -3.5      0.65 -4.39286   0.7 -5.58333  0.75 -7.25      0.8  -9.75     0.85 -13.91667   0.9 -22.25     0.95 -47.25
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728   0.10434      19 0.05  0.011696  0.1 -0.098765 0.15 -0.22222   0.2 -0.36111   0.25 -0.51852   0.3 -0.69841  0.35 -0.90598   0.4 -1.14815  0.45 -1.43434    0.5 -1.77778   0.55 -2.19753    0.6 -2.72222  0.65 -3.39683   0.7 -4.2963   0.75 -5.55556   0.8  -7.44444  0.85 -10.59259   0.9 -16.88889  0.95 -35.77778
V7.0    EC    ECMWF-M4 840000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849   0.19761      19 0.05  0.13684   0.1  0.066667 0.15 -0.011765  0.2 -0.1       0.25 -0.2       0.3 -0.31429  0.35 -0.44615   0.4 -0.6      0.45 -0.78182    0.5 -1         0.55 -1.26667    0.6 -1.6      0.65 -2.02857   0.7 -2.6      0.75 -3.4       0.8  -4.6      0.85  -6.6       0.9 -10.6      0.95 -22.6
