VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS        FSS_BCL FSS_BCU AFSS     AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    20761 0.0089918       NA      NA  0.031388       NA      NA  0.99935       NA       NA 0.50409       NA       NA 0.0078994          NA         NA 0.0081884          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    20761 0.0089918       NA      NA  0.031388       NA      NA  0.99935       NA       NA 0.50409       NA       NA 0.0078994          NA         NA 0.0081884          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    49484 0.0048199       NA      NA  0.0049446      NA      NA  0.99854       NA       NA 0.5023        NA       NA 0.004365           NA         NA 0.0046075          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    49484 0.0048199       NA      NA  0.0049446      NA      NA  0.99854       NA       NA 0.5023        NA       NA 0.004365           NA         NA 0.0046075          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    20761 0.0024637       NA      NA  0.0043259      NA      NA  0.98595       NA       NA 0.50118       NA       NA 0.0027937          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    20761 0.0024637       NA      NA  0.0043259      NA      NA  0.98595       NA       NA 0.50118       NA       NA 0.0027937          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    49484 0.0012133       NA      NA  0              NA      NA  0.95778       NA       NA 0.50083       NA       NA 0.0012327          NA         NA 0.0016571          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    49484 0.0012133       NA      NA  0              NA      NA  0.95778       NA       NA 0.50083       NA       NA 0.0012327          NA         NA 0.0016571          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    20761 0.0005786       NA      NA  0              NA      NA  0.96          NA       NA 0.50036       NA       NA 0.00096334         NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    20761 0.0005786       NA      NA  0              NA      NA  0.96          NA       NA 0.50036       NA       NA 0.00096334         NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    49484 5.4139e-05      NA      NA  0              NA      NA  0.98824       NA       NA 0.50006       NA       NA 0.00014146         NA         NA 0.00012125         NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    49484 5.4139e-05      NA      NA  0              NA      NA  0.98824       NA       NA 0.50006       NA       NA 0.00014146         NA         NA 0.00012125         NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    20761 2.3192e-05      NA      NA  0              NA      NA  0.8           NA       NA 0.50002       NA       NA 9.6334e-05         NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    20761 2.3192e-05      NA      NA  0              NA      NA  0.8           NA       NA 0.50002       NA       NA 9.6334e-05         NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    49484 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    49484 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    20761 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    20761 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    48576 0.18303         NA      NA  0.8444         NA      NA  0.95003       NA       NA 0.7731        NA       NA 0.75438            NA         NA 0.5462             NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    48576 0.18303         NA      NA  0.8444         NA      NA  0.95003       NA       NA 0.7731        NA       NA 0.75438            NA         NA 0.5462             NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    20726 0.20855         NA      NA  0.79665        NA      NA  0.92019       NA       NA 0.73504       NA       NA 0.71085            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    20726 0.20855         NA      NA  0.79665        NA      NA  0.92019       NA       NA 0.73504       NA       NA 0.71085            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    48576 0.15375         NA      NA  0.81376        NA      NA  0.94988       NA       NA 0.70183       NA       NA 0.55781            NA         NA 0.40366            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    48576 0.15375         NA      NA  0.81376        NA      NA  0.94988       NA       NA 0.70183       NA       NA 0.55781            NA         NA 0.40366            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    20726 0.17389         NA      NA  0.74622        NA      NA  0.89754       NA       NA 0.66043       NA       NA 0.5151             NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    20726 0.17389         NA      NA  0.74622        NA      NA  0.89754       NA       NA 0.66043       NA       NA 0.5151             NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    48576 0.12199         NA      NA  0.70774        NA      NA  0.94014       NA       NA 0.61028       NA       NA 0.31456            NA         NA 0.22056            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    48576 0.12199         NA      NA  0.70774        NA      NA  0.94014       NA       NA 0.61028       NA       NA 0.31456            NA         NA 0.22056            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    20726 0.10926         NA      NA  0.65721        NA      NA  0.87575       NA       NA 0.57932       NA       NA 0.2686             NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    20726 0.10926         NA      NA  0.65721        NA      NA  0.87575       NA       NA 0.57932       NA       NA 0.2686             NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    48576 0.080943        NA      NA  0.66034        NA      NA  0.9668        NA       NA 0.57059       NA       NA 0.18334            NA         NA 0.14118            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    48576 0.080943        NA      NA  0.66034        NA      NA  0.9668        NA       NA 0.57059       NA       NA 0.18334            NA         NA 0.14118            NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    20726 0.069685        NA      NA  0.55213        NA      NA  0.90698       NA       NA 0.54613       NA       NA 0.14455            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    20726 0.069685        NA      NA  0.55213        NA      NA  0.90698       NA       NA 0.54613       NA       NA 0.14455            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    48576 0.035417        NA      NA  0.56202        NA      NA  0.99835       NA       NA 0.53044       NA       NA 0.057477           NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    48576 0.035417        NA      NA  0.56202        NA      NA  0.99835       NA       NA 0.53044       NA       NA 0.057477           NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    20726 0.022716        NA      NA  0.25832        NA      NA  0.99983       NA       NA 0.51563       NA       NA 0.031844           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    20726 0.022716        NA      NA  0.25832        NA      NA  0.99983       NA       NA 0.51563       NA       NA 0.031844           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    48576 0.01409         NA      NA  0.19395        NA      NA  0.98388       NA       NA 0.50921       NA       NA 0.015378           NA         NA 0.018425           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    48576 0.01409         NA      NA  0.19395        NA      NA  0.98388       NA       NA 0.50921       NA       NA 0.015378           NA         NA 0.018425           NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    20726 0.0059954       NA      NA  0.082182       NA      NA  0.99984       NA       NA 0.50403       NA       NA 0.0079128          NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    20726 0.0059954       NA      NA  0.082182       NA      NA  0.99984       NA       NA 0.50403       NA       NA 0.0079128          NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    48576 0.003186        NA      NA  0.043755       NA      NA  0.99897       NA       NA 0.50232       NA       NA 0.0044261          NA         NA 0.0046319          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    48576 0.003186        NA      NA  0.043755       NA      NA  0.99897       NA       NA 0.50232       NA       NA 0.0044261          NA         NA 0.0046319          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    20726 0.0014713       NA      NA  0.055129       NA      NA  0.98595       NA       NA 0.50118       NA       NA 0.0027984          NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    20726 0.0014713       NA      NA  0.055129       NA      NA  0.98595       NA       NA 0.50118       NA       NA 0.0027984          NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    48576 0.00074042      NA      NA  0.0075935      NA      NA  0.95778       NA       NA 0.50084       NA       NA 0.0012558          NA         NA 0.0016881          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.05  NBRCNT    48576 0.00074042      NA      NA  0.0075935      NA      NA  0.95778       NA       NA 0.50084       NA       NA 0.0012558          NA         NA 0.0016881          NA         NA
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    20726 0.0002993       NA      NA  0.01474        NA      NA  0.96          NA       NA 0.50036       NA       NA 0.00096497         NA         NA 0.00072373         NA         NA
