VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF003  211.75147  132.20352     48.17588    123.06287 -54.97817  39.65035 18.76437  443         351 279.53161   320.95999   193.54095   0.22755       8.31576     10.51405     13.35312     15.85127     19.13191       13.35312    5989.67614      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF005  254.89431  133.03252     48.38313    133.84858  -0.65737  20.04458  6.14875   96          90 365.61345   462.92449    45.31793   0.085714     10.16689     11.91773     14.43106     18.52894     23.87562       14.43106    1528.39689      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  220.90244  100.17073     40.16768    125.35061  18.26607  12.01287  4.1212    24          20 290.78451   374.69434    54.78914   0.2381       13.03635     18.07212     29.82383     32.99404     36.05057       29.82383     569.85099      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF002  193.95355   80.57377     35.26844    118.61339   8.93562  38.25952 12.2085   316         227 277.19628   347.56801   -14.41942   0.089337      3.10189      8.08631     22.4067      57.06977     87.68308       22.4067    11242.82378      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF004  123.11527   44.18667     26.17167    100.90382  -7.3148  124.19013 66.3069  2073        1575 154.88527   200.05394    38.88476   0.55591       7.02701     10.30126     15.14895     23.818       35.61148       15.14895   40851.99737      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF001  193.11679    4.0438      16.13595    118.4042   -9.06286  15.44281 11.49275  108          93 217.30673   290.27592   -17.05189   0.18491       9.74366     10.97516     12.71287     14.28557     17.24266       12.71287    1464.16715      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO003  214.02799  122.31571     45.70393    123.632     2.85649  35.8556  30.56074  569         439 277.23142   334.20173   161.2664    0.19061       6.12521     10.58611     20.60695     34.625       54.77778       20.60695   14678.64744      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO005  245.37209  128.86047     47.34012    131.46802  10.20284   7.24357  6.25939   29          22 310.13657   373.89745   182.21332   0.14706       3.95        12.2         19.98889     28.31667     31.04667       19.98889     542.81459      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO002  184.77288   75.45932     33.98983    116.31822   8.06896  50.21436 14.56322  514         425 289.79539   347.44841   -56.65736   0.23512       7.29222     12.42292     20.99028     32.7526      45.66896       20.99028   12797.86821      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O004       CO000  114.37209   71.72093     33.05523     98.71802 -27.28833   8.05485  5.81896   29          14 151.76971   179.83421    94.45318   0.13433       4.225        6.97778      9.63333     18.06667     37.8            9.63333     471.54654      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O005       CO004  135.23364   60.31776     30.20444    103.93341  58.79381  12.51711 10.28837   85          50 166.23923   197.21287   103.33376   0.076087      0.61         4.37083     13.7         38.04584     70.57111       13.7        2295.60836      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O006       CO000  111.09091   61.42424     30.48106     97.89773 -29.13747   7.18835  4.56799   21          15 143.24266   175.92372    75.40205   0.14286       5.54375      9.46667     11.53333     21.85        25.375         11.53333     315.40903      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O007       CO000   71.14706   61.52941     30.50735     87.91176 -25.34816   6.27857  5.80297   22          15 105.29683   109.55312    89.08284   0.13725       4.59667      9.81944     18.4875      30.33125     37.92709       18.4875      462.31252      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O008       CO004   99.03012   47.06024     26.89006     94.88253   4.8388   21.43127  8.89937  135          78 137.04294   174.84269    15.90228   0.11184       2.99667      6.18281     13.24154     22.30209     33.45167       13.24154    2293.72134      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O009       CO004  164.20588   34.76471     23.81618    111.17647  -9.79231   7.23817  5.09723   21          12 189.62936   251.94515    25.66565   0.22222       4.3625       7.625       11.6         16.91667     22.69167       11.6         269.10764      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O010       CO004  118.67045   29.70455     22.55114     99.79261 -15.81915  13.32546  8.51482   66          54 140.87831   186.1994     12.24273   0.13725       8.68264     11.23333     14.53125     16.88958     19.43299       14.53125     933.40973      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O011       CO004  150.01918   23.90685     21.10171    107.62979  -2.94526  34.90239 18.28451  306         193 181.77513   235.5797    -26.41496   0.33115       3.75667      7.40833     14.25521     22.9125      40.56361       14.25521    5674.73896      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O012       CO001  190.01905    4.64762     16.2869     117.62976  -6.99643  21.20905 13.00691  175         131 214.83576   285.96665   -23.20409   0.14005       4.26         9.94861     20.86667     32.67917     42.88278       20.86667    3922.75003      NA            NA               NA         NA        NA                       NA         NA             NA              NA                NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 600000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP   F001_O001 CF003_CO003   NA         NA           NA           NA        NA        NA       NA         NA          NA  NA          NA          NA        NA            NA           NA           NA           NA           NA             NA            NA            10.1465        0                0         57.83466   0.77856                254        758            504               0.57336           0.83767                    0.64799  0.9459
