VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS        FSS_BCL FSS_BCU AFSS    AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    48576 0.041873        NA      NA 0.50742         NA      NA 0.99999       NA       NA 0.53044       NA       NA 0.0611             NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    48576 0.041873        NA      NA 0.50742         NA      NA 0.99999       NA       NA 0.53044       NA       NA 0.0611             NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    20726 0.030873        NA      NA 0.24668         NA      NA 0.9497        NA       NA 0.51563       NA       NA 0.043231           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    20726 0.030873        NA      NA 0.24668         NA      NA 0.9497        NA       NA 0.51563       NA       NA 0.043231           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    48576 0.01509         NA      NA 0.16784         NA      NA 0.9936        NA       NA 0.50921       NA       NA 0.016448           NA         NA 0.018425           NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    48576 0.01509         NA      NA 0.16784         NA      NA 0.9936        NA       NA 0.50921       NA       NA 0.016448           NA         NA 0.018425           NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    20726 0.0077767       NA      NA 0.13203         NA      NA 0.87987       NA       NA 0.50403       NA       NA 0.01351            NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    20726 0.0077767       NA      NA 0.13203         NA      NA 0.87987       NA       NA 0.50403       NA       NA 0.01351            NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    48576 0.0032883       NA      NA 0.047168        NA      NA 0.99906       NA       NA 0.50232       NA       NA 0.0048378          NA         NA 0.0046319          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    48576 0.0032883       NA      NA 0.047168        NA      NA 0.99906       NA       NA 0.50232       NA       NA 0.0048378          NA         NA 0.0046319          NA         NA
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    20726 0.002415        NA      NA 0.086921        NA      NA 0.68762       NA       NA 0.50118       NA       NA 0.0059346          NA         NA 0.0023642          NA         NA
