VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF000  211.61364  131.81818     48.07955    123.02841 -24.32417 12.49492  4.20642   25          21 288.0911    355.8634    136.07244   0.375        13.56061     15.80605     17.76473     18.82361     20.84567       17.76473     437.14338      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF003  225.04651  125.7093      46.55233    126.38663  -4.59898 14.27565  6.89728   64          47 303.42701   383.81412   105.88289   0.15789      11.38513     14.67837     18.41255     21.50707     25.10149       18.41255    1175.99111      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  214.83333   97           39.375      123.83333  49.64401  8.57193  5.52378   27          15 270.40015   297.41786   200.56371   0.25          5.82384     10.78127     27.27689     42.99677     54.45234       27.27689     673.01001      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF002  196.44882   79.50787     35.00197    119.2372    2.43296 27.27281 10.07589  214         177 266.45547   340.4397      6.79438   0.1157       10.81017     17.27917     23.28448     39.11359     54.47424       23.28448    6112.20859      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF001  132.82114   59.60163     30.02541    103.33028  78.25699 12.76646 11.38034   99          67 163.00221   196.63615    95.43186   0.087558      8.98457     12.82984     20.2176      40.95218     79.05817       20.2176     3597.87102      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF004  111.75976   39.5764      25.0191      98.06494 -22.00619 90.77856 31.00893 1024         790 144.1454    186.36482    13.45436   0.4341       11.8208      15.7564      21.26734     27.17084     37.87722       21.26734   24369.55526      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO003  214.14979  121.27848     45.44462    123.66245  16.4535  32.45358 26.80862  413         317 276.62854   333.89033   160.22629   0.20653       8.60847     15.54167     25.0125      41.45833     61.27778       25.0125    12900.77797      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO002  186.19149   75.44894     33.98723    116.67287   9.28028 47.33309 12.85582  398         314 311.32292   360.65565   -85.51615   0.29682      11.18563     16.40625     25.34792     37.61042     49.53562       25.34792   11559.65916      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO001  135.34118   59.96471     30.11618    103.96029  62.72725 10.31827  9.40182   65          37 165.80952   199.50522    98.03238   0.11565       1.7775       5.3375      17.9         45.825       89.32792       17.9        2123.3778       NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 240000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O004       CO004   98.74468   46.81915     26.82979     94.81117   3.9588  14.24275  6.9833    72          48 130.10519   167.23117    30.24199   0.12195       3.78187      8.08177     18.66979     30.04167     54.915         18.66979    1650.88269      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
