VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3    CL_4 VALUE_4   CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10  CL_11 VALUE_11  CL_12 VALUE_12  CL_13 VALUE_13  CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16  CL_17 VALUE_17  CL_18 VALUE_18  CL_19 VALUE_19
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >0.1        >0.1       NA         NA    ECLV      20796 0.4711      0.29592       19 0.05 -1.61387   0.1 -0.5456   0.15 -0.1895     0.2 -0.011456 0.25  0.095372  0.3  0.16659  0.35  0.21746   0.4  0.25561  0.45  0.28529    0.5  0.22425   0.55  0.078516   0.6 -0.10365   0.65 -0.33787    0.7 -0.65017  0.75 -1.08737   0.8  -1.74319  0.85  -2.83621   0.9  -5.02225  0.95 -11.58038
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >1.0        >1.0       NA         NA    ECLV      20796 0.32227     0.41835       19 0.05 -1.10423   0.1 -0.20314  0.15  0.097228   0.2  0.24741  0.25  0.33752   0.3  0.39759  0.35  0.36645   0.4  0.26072  0.45  0.13577    0.5 -0.014175  0.55 -0.19744    0.6 -0.42651   0.65 -0.72104    0.7 -1.11375  0.75 -1.66353   0.8  -2.48821  0.85  -3.86268   0.9  -6.61161  0.95 -14.8584
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >5.0        >5.0       NA         NA    ECLV      20796 0.16051     0.45798       19 0.05 -0.44908   0.1  0.20965  0.15  0.42922    0.2  0.39724  0.25  0.31116   0.3  0.21279  0.35  0.099276  0.4 -0.033154 0.45 -0.18966    0.5 -0.37747   0.55 -0.60702    0.6 -0.89395   0.65 -1.26286    0.7 -1.75474  0.75 -2.44338   0.8  -3.47633  0.85  -5.19792   0.9  -8.6411   0.95 -18.97064
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >10.0       >10.0      NA         NA    ECLV      20796 0.094057    0.32727       19 0.05 -0.21274   0.1  0.31902  0.15  0.24504    0.2  0.16181  0.25  0.067485  0.3 -0.040316 0.35 -0.1647    0.4 -0.30982  0.45 -0.48132    0.5 -0.68712   0.55 -0.93865    0.6 -1.25307   0.65 -1.65732    0.7 -2.19632  0.75 -2.95092   0.8  -4.08282  0.85  -5.96933   0.9  -9.74233  0.95 -21.06135
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >25.0       >25.0      NA         NA    ECLV      20796 0.032458    0.078627      19 0.05  0.061832  0.1  0.01037  0.15 -0.047146   0.2 -0.11185  0.25 -0.18519   0.3 -0.26899  0.35 -0.3657    0.4 -0.47852  0.45 -0.61185    0.5 -0.77185   0.55 -0.96741    0.6 -1.21185   0.65 -1.52614    0.7 -1.94519  0.75 -2.53185   0.8  -3.41185  0.85  -4.87852   0.9  -7.81185  0.95 -16.61185
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >50.0       >50.0      NA         NA    ECLV      20796 0.008367    0.0018929     19 0.05 -0.048397  0.1 -0.11494  0.15 -0.18932    0.2 -0.27299  0.25 -0.36782   0.3 -0.47619  0.35 -0.60124   0.4 -0.74713  0.45 -0.91954    0.5 -1.12644   0.55 -1.37931    0.6 -1.6954    0.65 -2.10181    0.7 -2.64368  0.75 -3.4023    0.8  -4.54023  0.85  -6.43678   0.9 -10.22989  0.95 -21.6092
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >75.0       >75.0      NA         NA    ECLV      20796 0.0023562  -0.0046754     19 0.05 -0.10419   0.1 -0.21995  0.15 -0.34934    0.2 -0.4949   0.25 -0.65986   0.3 -0.8484   0.35 -1.06593   0.4 -1.31973  0.45 -1.61967    0.5 -1.97959   0.55 -2.4195     0.6 -2.96939   0.65 -3.67638    0.7 -4.61905  0.75 -5.93878   0.8  -7.91837  0.85 -11.21769   0.9 -17.81633  0.95 -37.61224
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >100.0      >100.0     NA         NA    ECLV      20796 0.00072129 -0.0019248     19 0.05 -0.14035   0.1 -0.2963   0.15 -0.47059    0.2 -0.66667  0.25 -0.88889   0.3 -1.14286  0.35 -1.4359    0.4 -1.77778  0.45 -2.18182    0.5 -2.66667   0.55 -3.25926    0.6 -4         0.65 -4.95238    0.7 -6.22222  0.75 -8         0.8 -10.66667  0.85 -15.11111   0.9 -24        0.95 -50.66667
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >150.0      >150.0     NA         NA    ECLV      20796 4.8086e-05 -0.00014427    19 0.05 -0.15789   0.1 -0.33333  0.15 -0.52941    0.2 -0.75     0.25 -1         0.3 -1.28571  0.35 -1.61538   0.4 -2        0.45 -2.45455    0.5 -3         0.55 -3.66667    0.6 -4.5       0.65 -5.57143    0.7 -7        0.75 -9         0.8 -12        0.85 -17         0.9 -27        0.95 -57
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >200.0      >200.0     NA         NA    ECLV      20796 0          NA             19 0.05 NA         0.1 NA        0.15 NA          0.2 NA        0.25 NA         0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA         0.55 NA          0.6 NA         0.65 NA          0.7 NA        0.75 NA         0.8  NA        0.85  NA         0.9  NA        0.95  NA
