VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF003  213.42096  130.13574     47.65893    123.48024 -58.46355  43.04228 21.24941  511         398 279.86713   320.29116   195.55805   0.20714       8.58513     10.25406     12.98134     16.1553      20.19435       12.98134    6998.33322      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF000  257.58904  133.58904     48.52226    134.52226  -6.73971  14.37269  5.20017   53          46 355.30924   453.08278    71.86134   0.11667       9.3435      11.27241     14.01401     16.75672     18.55375       14.01401     753.92693      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  214.88136   96.66102     39.29025    123.84534  34.71018  13.02845  8.032     39          31 268.8335    300.48534   193.67091   0.35         10.06823     12.56801     17.72695     24.18915     31.25813       17.72695     670.52362      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF001  187.88844   80.52535     35.25634    117.09711   7.0881   59.65966 12.28367  418         292 316.56755   368.47175   -79.42293   0.21576       4.32099      8.25994     19.71709     44.84881     70.24228       19.71709   12342.21902      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF004  123.5472    42.96115     25.86529    101.0118  -11.26094 125.31431 62.16024 2144        1682 156.22704   202.48168    29.38172   0.5029        7.02476     10.72471     15.62917     22.77798     34.85023       15.62917   40997.31952      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF000  119.64      61.8         30.575      100.035    38.26551   6.23713  4.66683   14           7 150.93286   174.75001   101.8771    0.26316       7.54677      8.65613      9.94032     13.73815     14.59081        9.94032     154.10174      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF002  191.55769    3.85897     16.08974    118.01442  -5.37953  18.29573 10.51847  124          99 216.31791   288.08079   -23.2101    0.19218       9.54053     10.48511     11.99513     14.38618     16.28072       11.99513    1560.35712      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO003  214.02799  122.31571     45.70393    123.632     2.85649  35.8556  30.56074  569         439 277.23142   334.20173   161.2664    0.19061       6.12521     10.58611     20.60695     34.625       54.77778       20.60695   14678.64744      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO000  245.37209  128.86047     47.34012    131.46802  10.20284   7.24357  6.25939   29          22 310.13657   373.89745   182.21332   0.14706       3.95        12.2         19.98889     28.31667     31.04667       19.98889     542.81459      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO001  184.77288   75.45932     33.98983    116.31822   8.06896  50.21436 14.56322  514         425 289.79539   347.44841   -56.65736   0.23512       7.29222     12.42292     20.99028     32.7526      45.66896       20.99028   12797.86821      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
