VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF000  213         96.5         39.25       123.375     7.91308  6.35588  3.52212   16          14 268.40886   344.55974    89.47768   0.058824     27.43641     30.82479     37.12652     43.64297     46.57454       37.12652     522.5925       NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF002  195.89744   78.41538     34.72885    119.09936   4.52004 26.99483  7.7387   159         111 292.89543   358.43753   -43.16311   0.10423      17.72015     23.31142     39.54426     52.57785     68.46508       39.54426    6315.44293      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  143.06667   73.43333     33.48333    105.89167  32.24013  7.20879  4.45022   18          14 180.29296   208.67913   121.75024   0.18182      17.50404     29.63281     34.73665     45.58488     48.53733       34.73665     641.97431      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF001  133.21667   61.75        30.5625     103.42917  69.52065 11.11733  6.32053   43          34 168.9978    183.09544   128.84145   0.10417      19.02332     26.10574     33.47082     44.4181      73.73904       33.47082    1734.52149      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF000  107.97248   47.6789      27.04472     97.11812  38.73385 14.212   10.92913   86          64 132.3497    158.71762    79.16675   0.10881      17.26655     24.58646     42.98437     71.10032     98.59876       42.98437    4453.6839       NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF000   75.46154   48.26923     27.19231     88.99038  -0.61932  5.02133  4.03219   16          13 100.54615   117.77994    65.29942   0.11111      20.23874     30.22918     34.30085     39.80106     44.69332       34.30085     544.20558      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF000  136.25      27.26471     21.94118    104.1875   37.51536 13.59688  6.52974   46          37 170.08929   190.91831   108.60779   0.31343      21.37718     26.79002     30.92545     35.8967      53.46244       30.92545    1565.18087      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F008       CF000  122.61111   22.72222     20.80556    100.77778  -7.15838  7.19466  4.96103   23          20 140.94588   187.6783     14.01079   0.19298      25.32717     27.17835     32.67065     36.9983      41.80021       32.67065     744.91075      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO000  214.15825  120.99327     45.37332    123.66456  23.49966 27.59191 21.01288  243         183 275.93238   330.91009   164.90429   0.3278       17.655       25.17708     38.11667     53.56528     70.78334       38.11667   10153.88696      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO002  203.41237   78.17526     34.66881    120.97809 -16.33014 13.20292  9.08312   76          60 247.3307    320.31991    77.87019   0.078788     17.80556     29.02761     43.31007     67.02916     93.3075        43.31007    3631.39795      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
