VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF002  210.959    129.50446     47.50111    122.86475 -65.99878  46.09691 20.21115  477         364 277.64832   308.91639   207.25038   0.29228       8.23567     10.18578     12.87011     16.13643     19.78424       12.87011    6457.64133      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF000  191.72414  147.62069     52.03017    118.05603  17.86583   7.58281  4.1139    16           8 280.99405   333.90224   161.30837   0.2381        6.41166      8.30799      9.82085     12.85391     13.89788        9.82085     164.22561      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  257.48529  132.08088     48.14522    134.49632 -11.62632  18.26343  8.44045  110          96 341.8883    436.61548   100.04014   0.06383       9.90095     11.22878     15.16944     18.14837     22.40791       15.16944    1700.27165      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF000  215.69799   99.20134     39.92534    124.0495   21.04444  22.11299  9.83609  116          83 268.76369   340.91882   111.38949   0.24675       5.1991       9.88613     20.29071     32.71006     44.12363       20.29071    2529.40698      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF004  131.82983   53.94848     28.61212    103.08246  19.96628 164.47109 67.72592 2435        1824 168.95482   205.57633    88.92495   0.59615       6.43284     10.04457     15.25472     24.63291     44.88402       15.25472   52754.21016      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF004  167.05882   27.89706     22.09926    111.88971  -1.97595  10.09749  6.20331   51          36 190.73459   254.32627    19.81633   0.06422       8.44117      9.69917     12.88894     15.29763     19.15136       12.88894     658.63264      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF003  164.15      34.3         23.7        111.1625   59.24695   5.83091  3.25277   10           5 192.34822   237.46801    93.43339   0.25926       7.7773       8.44311      9.50175     11.45865     11.84585        9.50175      98.40678      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F008       CF001  194.4375     3.84821     16.08705    118.73438 -10.47207  13.32874  9.75887   89          78 218.35139   292.11804   -13.33619   0.11          9.89611     11.08342     13.22867     15.78508     18.78665       13.22867    1299.55202      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO002  214.02799  122.31571     45.70393    123.632     2.85649  35.8556  30.56074  569         439 277.23142   334.20173   161.2664    0.19061       6.12521     10.58611     20.60695     34.625       54.77778       20.60695   14678.64744      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO000  245.37209  128.86047     47.34012    131.46802  10.20284   7.24357  6.25939   29          22 310.13657   373.89745   182.21332   0.14706       3.95        12.2         19.98889     28.31667     31.04667       19.98889     542.81459      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO000  184.77288   75.45932     33.98983    116.31822   8.06896  50.21436 14.56322  514         425 289.79539   347.44841   -56.65736   0.23512       7.29222     12.42292     20.99028     32.7526      45.66896       20.99028   12797.86821      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O004       CO000  114.37209   71.72093     33.05523     98.71802 -27.28833   8.05485  5.81896   29          14 151.76971   179.83421    94.45318   0.13433       4.225        6.97778      9.63333     18.06667     37.8            9.63333     471.54654      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O005       CO004  135.23364   60.31776     30.20444    103.93341  58.79381  12.51711 10.28837   85          50 166.23923   197.21287   103.33376   0.076087      0.61         4.37083     13.7         38.04584     70.57111       13.7        2295.60836      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O006       CO000  111.09091   61.42424     30.48106     97.89773 -29.13747   7.18835  4.56799   21          15 143.24266   175.92372    75.40205   0.14286       5.54375      9.46667     11.53333     21.85        25.375         11.53333     315.40903      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O007       CO000   71.14706   61.52941     30.50735     87.91176 -25.34816   6.27857  5.80297   22          15 105.29683   109.55312    89.08284   0.13725       4.59667      9.81944     18.4875      30.33125     37.92709       18.4875      462.31252      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O008       CO004   99.03012   47.06024     26.89006     94.88253   4.8388   21.43127  8.89937  135          78 137.04294   174.84269    15.90228   0.11184       2.99667      6.18281     13.24154     22.30209     33.45167       13.24154    2293.72134      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 720000    20180627_000000 240000     240000   20180627_000000 240000    4        >=10     4       >=10    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O009       CO003  164.20588   34.76471     23.81618    111.17647  -9.79231   7.23817  5.09723   21          12 189.62936   251.94515    25.66565   0.22222       4.3625       7.625       11.6         16.91667     22.69167       11.6         269.10764      NA            NA               NA         NA       NA                        NA         NA             NA               NA               NA                         NA       NA
