VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS        FSS_BCL FSS_BCU AFSS     AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >10.0       >10.0      NA         0.05  NBRCNT    20752 0.0807          NA      NA  0.51914        NA      NA  0.93953       NA       NA 0.54641       NA       NA 0.13261            NA         NA 0.09281            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >25.0       >25.0      NA         0.1   NBRCNT    49475 0.039475        NA      NA  0.60021        NA      NA  0.99925       NA       NA 0.53072       NA       NA 0.063871           NA         NA 0.061445           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >25.0       >25.0      NA         0.05  NBRCNT    49475 0.039475        NA      NA  0.60021        NA      NA  0.99925       NA       NA 0.53072       NA       NA 0.063871           NA         NA 0.061445           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >25.0       >25.0      NA         0.1   NBRCNT    20752 0.026211        NA      NA  0.2744         NA      NA  0.98657       NA       NA 0.51585       NA       NA 0.026889           NA         NA 0.031708           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >25.0       >25.0      NA         0.05  NBRCNT    20752 0.026211        NA      NA  0.2744         NA      NA  0.98657       NA       NA 0.51585       NA       NA 0.026889           NA         NA 0.031708           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    49475 0.016878        NA      NA  0.26626        NA      NA  0.99425       NA       NA 0.50913       NA       NA 0.016392           NA         NA 0.018252           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    49475 0.016878        NA      NA  0.26626        NA      NA  0.99425       NA       NA 0.50913       NA       NA 0.016392           NA         NA 0.018252           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    20752 0.0057088       NA      NA  0.20259        NA      NA  0.90975       NA       NA 0.50405       NA       NA 0.0052043          NA         NA 0.0080956          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    20752 0.0057088       NA      NA  0.20259        NA      NA  0.90975       NA       NA 0.50405       NA       NA 0.0052043          NA         NA 0.0080956          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    49475 0.0036108       NA      NA  0.057206       NA      NA  0.88776       NA       NA 0.50229       NA       NA 0.0027893          NA         NA 0.0045882          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    49475 0.0036108       NA      NA  0.057206       NA      NA  0.88776       NA       NA 0.50229       NA       NA 0.0027893          NA         NA 0.0045882          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    20752 0.0015277       NA      NA  0.15858        NA      NA  0.94335       NA       NA 0.50116       NA       NA 0.0016384          NA         NA 0.002313           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    20752 0.0015277       NA      NA  0.15858        NA      NA  0.94335       NA       NA 0.50116       NA       NA 0.0016384          NA         NA 0.002313           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    49475 0.0010974       NA      NA  0.0040761      NA      NA  0.78808       NA       NA 0.50083       NA       NA 0.00080849         NA         NA 0.0016574          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    49475 0.0010974       NA      NA  0.0040761      NA      NA  0.78808       NA       NA 0.50083       NA       NA 0.00080849         NA         NA 0.0016574          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    20752 0.00046939      NA      NA  0.0025284      NA      NA  0.98985       NA       NA 0.50036       NA       NA 0.00062645         NA         NA 0.00072282         NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    20752 0.00046939      NA      NA  0.0025284      NA      NA  0.98985       NA       NA 0.50036       NA       NA 0.00062645         NA         NA 0.00072282         NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    49475 3.7929e-05      NA      NA  0              NA      NA  0.92308       NA       NA 0.50006       NA       NA 8.0849e-05         NA         NA 0.00012127         NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    49475 3.7929e-05      NA      NA  0              NA      NA  0.92308       NA       NA 0.50006       NA       NA 8.0849e-05         NA         NA 0.00012127         NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    20752 5.3542e-06      NA      NA  0              NA      NA  0             NA       NA 0.50002       NA       NA 0                  NA         NA 4.8188e-05         NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    20752 5.3542e-06      NA      NA  0              NA      NA  0             NA       NA 0.50002       NA       NA 0                  NA         NA 4.8188e-05         NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    49475 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    49475 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    20752 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    20752 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    48551 0.18166         NA      NA  0.84565        NA      NA  0.94941       NA       NA 0.77299       NA       NA 0.75568            NA         NA 0.54598            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    48551 0.18166         NA      NA  0.84565        NA      NA  0.94941       NA       NA 0.77299       NA       NA 0.75568            NA         NA 0.54598            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    20701 0.20936         NA      NA  0.79704        NA      NA  0.91701       NA       NA 0.73475       NA       NA 0.7162             NA         NA 0.46949            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    20701 0.20936         NA      NA  0.79704        NA      NA  0.91701       NA       NA 0.73475       NA       NA 0.7162             NA         NA 0.46949            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    48551 0.14609         NA      NA  0.82288        NA      NA  0.94858       NA       NA 0.70172       NA       NA 0.55993            NA         NA 0.40343            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    48551 0.14609         NA      NA  0.82288        NA      NA  0.94858       NA       NA 0.70172       NA       NA 0.55993            NA         NA 0.40343            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    20701 0.16682         NA      NA  0.75538        NA      NA  0.89681       NA       NA 0.66011       NA       NA 0.51505            NA         NA 0.32023            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    20701 0.16682         NA      NA  0.75538        NA      NA  0.89681       NA       NA 0.66011       NA       NA 0.51505            NA         NA 0.32023            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    48551 0.10987         NA      NA  0.73014        NA      NA  0.94869       NA       NA 0.61016       NA       NA 0.30568            NA         NA 0.22033            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    48551 0.10987         NA      NA  0.73014        NA      NA  0.94869       NA       NA 0.61016       NA       NA 0.30568            NA         NA 0.22033            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    20701 0.094629        NA      NA  0.67845        NA      NA  0.90991       NA       NA 0.57901       NA       NA 0.24569            NA         NA 0.15801            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    20701 0.094629        NA      NA  0.67845        NA      NA  0.90991       NA       NA 0.57901       NA       NA 0.24569            NA         NA 0.15801            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    48551 0.068866        NA      NA  0.70323        NA      NA  0.97452       NA       NA 0.57047       NA       NA 0.17707            NA         NA 0.14094            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    48551 0.068866        NA      NA  0.70323        NA      NA  0.97452       NA       NA 0.57047       NA       NA 0.17707            NA         NA 0.14094            NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    20701 0.061669        NA      NA  0.57401        NA      NA  0.93841       NA       NA 0.54582       NA       NA 0.13139            NA         NA 0.091638           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    20701 0.061669        NA      NA  0.57401        NA      NA  0.93841       NA       NA 0.54582       NA       NA 0.13139            NA         NA 0.091638           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    48551 0.029412        NA      NA  0.66127        NA      NA  0.99885       NA       NA 0.53033       NA       NA 0.063644           NA         NA 0.060658           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    48551 0.029412        NA      NA  0.66127        NA      NA  0.99885       NA       NA 0.53033       NA       NA 0.063644           NA         NA 0.060658           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    20701 0.017975        NA      NA  0.32749        NA      NA  0.98847       NA       NA 0.51536       NA       NA 0.026376           NA         NA 0.030723           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    20701 0.017975        NA      NA  0.32749        NA      NA  0.98847       NA       NA 0.51536       NA       NA 0.026376           NA         NA 0.030723           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    48551 0.012361        NA      NA  0.32673        NA      NA  0.99498       NA       NA 0.50917       NA       NA 0.016581           NA         NA 0.018331           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    48551 0.012361        NA      NA  0.32673        NA      NA  0.99498       NA       NA 0.50917       NA       NA 0.016581           NA         NA 0.018331           NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    20701 0.0036011       NA      NA  0.24006        NA      NA  0.91975       NA       NA 0.50391       NA       NA 0.0051688          NA         NA 0.0078257          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    20701 0.0036011       NA      NA  0.24006        NA      NA  0.91975       NA       NA 0.50391       NA       NA 0.0051688          NA         NA 0.0078257          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    48551 0.0024066       NA      NA  0.073743       NA      NA  0.89673       NA       NA 0.50229       NA       NA 0.0028424          NA         NA 0.0045725          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    48551 0.0024066       NA      NA  0.073743       NA      NA  0.89673       NA       NA 0.50229       NA       NA 0.0028424          NA         NA 0.0045725          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    20701 0.00086264      NA      NA  0.18216        NA      NA  0.95599       NA       NA 0.50111       NA       NA 0.0016424          NA         NA 0.0022221          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    20701 0.00086264      NA      NA  0.18216        NA      NA  0.95599       NA       NA 0.50111       NA       NA 0.0016424          NA         NA 0.0022221          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    48551 0.00066579      NA      NA  0.019224       NA      NA  0.79402       NA       NA 0.50083       NA       NA 0.00082388         NA         NA 0.0016683          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.05  NBRCNT    48551 0.00066579      NA      NA  0.019224       NA      NA  0.79402       NA       NA 0.50083       NA       NA 0.00082388         NA         NA 0.0016683          NA         NA
V7.0    ECMWF NA   360000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    20701 0.00024385      NA      NA  0.0037891      NA      NA  0.99726       NA       NA 0.50034       NA       NA 0.00062799         NA         NA 0.0006763          NA         NA
