VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4    CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7    CL_8 VALUE_8    CL_9 VALUE_9    CL_10 VALUE_10   CL_11 VALUE_11   CL_12 VALUE_12   CL_13 VALUE_13  CL_14 VALUE_14  CL_15 VALUE_15  CL_16 VALUE_16  CL_17 VALUE_17  CL_18 VALUE_18   CL_19 VALUE_19
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >0.1        >0.1       NA         NA    ECLV      20796 0.4711      0.29493       19 0.05 -1.52059   0.1 -0.50505  0.15 -0.16653   0.2  0.0027275 0.25  0.10428   0.3  0.17199  0.35  0.22034    0.4  0.25661   0.45   0.28482    0.5   0.22242   0.55   0.074955   0.6  -0.10937   0.65  -0.34636   0.7  -0.66235  0.75  -1.10473   0.8  -1.7683   0.85  -2.87425   0.9   -5.08615  0.95  -11.72185
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >1.0        >1.0       NA         NA    ECLV      20796 0.32227     0.40964       19 0.05 -1.09855   0.1 -0.20597  0.15  0.091552  0.2  0.24032   0.25  0.32957   0.3  0.38908  0.35  0.35635    0.4  0.24779   0.45   0.11949    0.5  -0.034467  0.55  -0.22264    0.6  -0.45785   0.65  -0.76026   0.7  -1.16348  0.75  -1.72799   0.8  -2.57475  0.85  -3.98602   0.9   -6.80856  0.95  -15.27619
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >5.0        >5.0       NA         NA    ECLV      20796 0.16051     0.40586       19 0.05 -0.58638   0.1  0.13421  0.15  0.3744    0.2  0.33905   0.25  0.24436   0.3  0.13614  0.35  0.011269   0.4 -0.13441   0.45  -0.30658    0.5  -0.51318   0.55  -0.76569    0.6  -1.08134   0.65  -1.48716   0.7  -2.02826  0.75  -2.7858    0.8  -3.92211  0.85  -5.81596   0.9   -9.60365  0.95  -20.96675
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >10.0       >10.0      NA         NA    ECLV      20796 0.094057    0.27564       19 0.05 -0.30265   0.1  0.26653  0.15  0.18483   0.2  0.092919  0.25 -0.011247  0.3 -0.1303   0.35 -0.26766    0.4 -0.42791   0.45  -0.61731    0.5  -0.84458   0.55  -1.12236    0.6  -1.46958   0.65  -1.91601   0.7  -2.51125  0.75  -3.34458   0.8  -4.59458  0.85  -6.67791   0.9  -10.84458  0.95  -23.34458
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >25.0       >25.0      NA         NA    ECLV      20796 0.032458    0.11926       19 0.05  0.09692   0.1  0.028477 0.15 -0.048017  0.2 -0.13407   0.25 -0.2316    0.3 -0.34307  0.35 -0.47168    0.4 -0.62173   0.45  -0.79906    0.5  -1.01185   0.55  -1.27193    0.6  -1.59704   0.65  -2.01503   0.7  -2.57235  0.75  -3.35259   0.8  -4.52296  0.85  -6.47358   0.9  -10.37481  0.95  -22.07852
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >50.0       >50.0      NA         NA    ECLV      20796 0.008367    0.026992      19 0.05 -0.042347  0.1 -0.1341   0.15 -0.23665   0.2 -0.35201   0.25 -0.48276   0.3 -0.63218  0.35 -0.8046     0.4 -1.00575   0.45  -1.24347    0.5  -1.52874   0.55  -1.87739    0.6  -2.31322   0.65  -2.87356   0.7  -3.62069  0.75  -4.66667   0.8  -6.23563  0.85  -8.85057   0.9  -14.08046  0.95  -29.77011
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >75.0       >75.0      NA         NA    ECLV      20796 0.0023562  -0.0059286     19 0.05 -0.13212   0.1 -0.27891  0.15 -0.44298   0.2 -0.62755   0.25 -0.83673   0.3 -1.0758   0.35 -1.35165    0.4 -1.67347   0.45  -2.0538     0.5  -2.5102    0.55  -3.06803    0.6  -3.76531   0.65  -4.66181   0.7  -5.85714  0.75  -7.53061   0.8 -10.04082  0.85 -14.22449   0.9  -22.59184  0.95  -47.69388
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >100.0      >100.0     NA         NA    ECLV      20796 0.00072129 -0.0021173     19 0.05 -0.15439   0.1 -0.32593  0.15 -0.51765   0.2 -0.73333   0.25 -0.97778   0.3 -1.25714  0.35 -1.57949    0.4 -1.95556   0.45  -2.4        0.5  -2.93333   0.55  -3.58519    0.6  -4.4       0.65  -5.44762   0.7  -6.84444  0.75  -8.8       0.8 -11.73333  0.85 -16.62222   0.9  -26.4      0.95  -55.73333
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >150.0      >150.0     NA         NA    ECLV      20796 4.8086e-05 -0.00062515    19 0.05 -0.68421   0.1 -1.44444  0.15 -2.29412   0.2 -3.25      0.25 -4.33333   0.3 -5.57143  0.35 -7          0.4 -8.66667   0.45 -10.63636    0.5 -13         0.55 -15.88889    0.6 -19.5       0.65 -24.14286   0.7 -30.33333  0.75 -39         0.8 -52        0.85 -73.66667   0.9 -117        0.95 -247
V7.0    ECMWF NA   960000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >200.0      >200.0     NA         NA    ECLV      20796 0          NA             19 0.05 NA         0.1 NA        0.15 NA         0.2 NA         0.25 NA         0.3 NA        0.35 NA          0.4 NA         0.45  NA          0.5  NA         0.55  NA          0.6  NA         0.65  NA         0.7  NA        0.75  NA         0.8  NA        0.85  NA         0.9   NA        0.95   NA
