VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4    CL_5 VALUE_5   CL_6 VALUE_6  CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10 CL_11 VALUE_11   CL_12 VALUE_12 CL_13 VALUE_13 CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16 CL_17 VALUE_17  CL_18 VALUE_18  CL_19 VALUE_19
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857    0.55658       19 0.05 -0.23434   0.1  0.30382  0.15  0.4832    0.2  0.54053   0.25  0.46456   0.3  0.37774 0.35  0.27757   0.4  0.1607   0.45  0.022584   0.5 -0.14316  0.55 -0.34573     0.6 -0.59895  0.65 -0.92451   0.7 -1.3586   0.75 -1.96632   0.8 -2.87789  0.85  -4.39719   0.9  -7.43579  0.95 -16.55158
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267    0.40871       19 0.05 -0.35792   0.1  0.28914  0.15  0.37502   0.2  0.30744   0.25  0.23085   0.3  0.14332 0.35  0.04232   0.4 -0.075512 0.45 -0.21477    0.5 -0.38188  0.55 -0.58612     0.6 -0.84142  0.65 -1.16967   0.7 -1.60734  0.75 -2.22006   0.8 -3.13916  0.85  -4.67098   0.9  -7.73463  0.95 -16.92557
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316   0.20468       19 0.05  0.19037   0.1  0.13002  0.15  0.062578  0.2 -0.013298  0.25 -0.099291  0.3 -0.19757 0.35 -0.31097   0.4 -0.44326  0.45 -0.59961    0.5 -0.78723  0.55 -1.01655     0.6 -1.30319  0.65 -1.67173   0.7 -2.16312  0.75 -2.85106   0.8 -3.88298  0.85  -5.60284   0.9  -9.04255  0.95 -19.3617
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276  0.066099      19 0.05 -0.010965  0.1 -0.11574  0.15 -0.23284   0.2 -0.36458   0.25 -0.51389   0.3 -0.68452 0.35 -0.88141   0.4 -1.11111  0.45 -1.38258    0.5 -1.70833  0.55 -2.10648     0.6 -2.60417  0.65 -3.24405   0.7 -4.09722  0.75 -5.29167   0.8 -7.08333  0.85 -10.06944   0.9 -16.04167  0.95 -33.95833
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728 -0.0067729     19 0.05 -0.099415  0.1 -0.20988  0.15 -0.33333   0.2 -0.47222   0.25 -0.62963   0.3 -0.80952 0.35 -1.01709   0.4 -1.25926  0.45 -1.54545    0.5 -1.88889  0.55 -2.30864     0.6 -2.83333  0.65 -3.50794   0.7 -4.40741  0.75 -5.66667   0.8 -7.55556  0.85 -10.7037    0.9 -17        0.95 -35.88889
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849 -0.00079554    19 0.05 -0.021053  0.1 -0.044444 0.15 -0.070588  0.2 -0.1       0.25 -0.13333   0.3 -0.17143 0.35 -0.21538   0.4 -0.26667  0.45 -0.32727    0.5 -0.4      0.55 -0.48889     0.6 -0.6      0.65 -0.74286   0.7 -0.93333  0.75 -1.2       0.8 -1.6      0.85  -2.26667   0.9  -3.6      0.95  -7.6
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         NA    ECLV       2519 0.40611    0.41297       19 0.05 -0.30214   0.1  0.10561  0.15  0.24153   0.2  0.30949   0.25  0.35027   0.3  0.37745 0.35  0.39687   0.4  0.41143  0.45  0.30934    0.5  0.16911  0.55 -0.0022809   0.6 -0.21652  0.65 -0.49197   0.7 -0.85924  0.75 -1.37341   0.8 -2.14467  0.85  -3.43011   0.9  -6.00098  0.95 -13.71359
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         NA    ECLV       2519 0.30012    0.57521       19 0.05 -0.13386   0.1  0.29155  0.15  0.43335   0.2  0.50425   0.25  0.5468    0.3  0.57516 0.35  0.49196   0.4  0.39462  0.45  0.27958    0.5  0.14153  0.55 -0.02719     0.6 -0.2381   0.65 -0.50926   0.7 -0.87081  0.75 -1.37698   0.8 -2.13624  0.85  -3.40168   0.9  -5.93254  0.95 -13.52513
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857    0.55414       19 0.05 -0.23679   0.1  0.30137  0.15  0.48076   0.2  0.53789   0.25  0.46105   0.3  0.37323 0.35  0.2719    0.4  0.15368  0.45  0.013971   0.5 -0.15368  0.55 -0.3586      0.6 -0.61474  0.65 -0.94406   0.7 -1.38316  0.75 -1.99789   0.8 -2.92     0.85  -4.45684   0.9  -7.53053  0.95 -16.75158
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267    0.41149       19 0.05 -0.34977   0.1  0.29276  0.15  0.37769   0.2  0.30987   0.25  0.23301   0.3  0.14517 0.35  0.043814  0.4 -0.074434 0.45 -0.21418    0.5 -0.38188  0.55 -0.58684     0.6 -0.84304  0.65 -1.17245   0.7 -1.61165  0.75 -2.22654   0.8 -3.14887  0.85  -4.68608   0.9  -7.76052  0.95 -16.98382
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316   0.21491       19 0.05  0.20045   0.1  0.13948  0.15  0.071339  0.2 -0.0053191 0.25 -0.092199  0.3 -0.19149 0.35 -0.30606   0.4 -0.43972  0.45 -0.59768    0.5 -0.78723  0.55 -1.01891     0.6 -1.30851  0.65 -1.68085   0.7 -2.1773   0.75 -2.87234   0.8 -3.91489  0.85  -5.65248   0.9  -9.12766  0.95 -19.55319
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276  0.065297      19 0.05 -0.015351  0.1 -0.125    0.15 -0.24755   0.2 -0.38542   0.25 -0.54167   0.3 -0.72024 0.35 -0.92628   0.4 -1.16667  0.45 -1.45076    0.5 -1.79167  0.55 -2.20833     0.6 -2.72917  0.65 -3.39881   0.7 -4.29167  0.75 -5.54167   0.8 -7.41667  0.85 -10.54167   0.9 -16.79167  0.95 -35.54167
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728 -0.0083665     19 0.05 -0.12281   0.1 -0.25926  0.15 -0.41176   0.2 -0.58333   0.25 -0.77778   0.3 -1       0.35 -1.25641   0.4 -1.55556  0.45 -1.90909    0.5 -2.33333  0.55 -2.85185     0.6 -3.5      0.65 -4.33333   0.7 -5.44444  0.75 -7         0.8 -9.33333  0.85 -13.22222   0.9 -21        0.95 -44.33333
V7.0    EC    ECMWF-M4 720000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849 -0.0011933     19 0.05 -0.031579  0.1 -0.066667 0.15 -0.10588   0.2 -0.15      0.25 -0.2       0.3 -0.25714 0.35 -0.32308   0.4 -0.4      0.45 -0.49091    0.5 -0.6      0.55 -0.73333     0.6 -0.9      0.65 -1.11429   0.7 -1.4      0.75 -1.8       0.8 -2.4      0.85  -3.4       0.9  -5.4      0.95 -11.4
