VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2    CL_3 VALUE_3   CL_4 VALUE_4    CL_5 VALUE_5  CL_6 VALUE_6   CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10  CL_11 VALUE_11  CL_12 VALUE_12  CL_13 VALUE_13  CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16 CL_17 VALUE_17  CL_18 VALUE_18  CL_19 VALUE_19
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >0.1        >0.1       NA         NA    ECLV      20796 0.4711      0.31039       19 0.05 -1.66442   0.1 -0.55978   0.15 -0.19156   0.2 -0.0074552 0.25  0.10301  0.3  0.17665  0.35  0.22925   0.4  0.26871  0.45  0.29939    0.5  0.24099   0.55  0.099883   0.6 -0.076503  0.65 -0.30329    0.7 -0.60566  0.75 -1.02899   0.8 -1.66398  0.85  -2.7223    0.9  -4.83893  0.95 -11.18883
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >1.0        >1.0       NA         NA    ECLV      20796 0.32227     0.43823       19 0.05 -1.05917   0.1 -0.17298   0.15  0.12242   0.2  0.27011   0.25  0.35873  0.3  0.41781  0.35  0.38854   0.4  0.28733  0.45  0.16771    0.5  0.024172  0.55 -0.15126    0.6 -0.37056   0.65 -0.65251    0.7 -1.02845  0.75 -1.55476   0.8 -2.34423  0.85  -3.66      0.9  -6.29155  0.95 -14.18621
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >5.0        >5.0       NA         NA    ECLV      20796 0.16051     0.49082       19 0.05 -0.34683   0.1  0.26148   0.15  0.46426   0.2  0.43207   0.25  0.34881  0.3  0.25366  0.35  0.14387   0.4  0.015778 0.45 -0.1356     0.5 -0.31726   0.55 -0.53928    0.6 -0.81681   0.65 -1.17363    0.7 -1.64939  0.75 -2.31546   0.8 -3.31456  0.85  -4.97973   0.9  -8.31007  0.95 -18.30108
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >10.0       >10.0      NA         NA    ECLV      20796 0.094057    0.36974       19 0.05 -0.13546   0.1  0.36196   0.15  0.29219   0.2  0.2137    0.25  0.12474  0.3  0.023079 0.35 -0.094227  0.4 -0.23108  0.45 -0.39282    0.5 -0.58691   0.55 -0.82413    0.6 -1.12065   0.65 -1.5019     0.7 -2.01022  0.75 -2.72188   0.8 -3.78937  0.85  -5.56851   0.9  -9.12679  0.95 -19.80164
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >25.0       >25.0      NA         NA    ECLV      20796 0.032458    0.095818      19 0.05  0.079532  0.1  0.02963   0.15 -0.026144  0.2 -0.088889  0.25 -0.16     0.3 -0.24127  0.35 -0.33504   0.4 -0.44444  0.45 -0.57374    0.5 -0.72889   0.55 -0.91852    0.6 -1.15556   0.65 -1.46032    0.7 -1.86667  0.75 -2.43556   0.8 -3.28889  0.85  -4.71111   0.9  -7.55556  0.95 -16.08889
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >50.0       >50.0      NA         NA    ECLV      20796 0.008367   -0.0021571     19 0.05 -0.043557  0.1 -0.09834   0.15 -0.15957   0.2 -0.22845   0.25 -0.30651  0.3 -0.39573  0.35 -0.49867   0.4 -0.61877  0.45 -0.76071    0.5 -0.93103   0.55 -1.13921    0.6 -1.39943   0.65 -1.73399    0.7 -2.18008  0.75 -2.8046    0.8 -3.74138  0.85  -5.30268   0.9  -8.42529  0.95 -17.7931
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >75.0       >75.0      NA         NA    ECLV      20796 0.0023562  -0.0027956     19 0.05 -0.062299  0.1 -0.13152   0.15 -0.20888   0.2 -0.29592   0.25 -0.39456  0.3 -0.50729  0.35 -0.63736   0.4 -0.78912  0.45 -0.96846    0.5 -1.18367   0.55 -1.44671    0.6 -1.77551   0.65 -2.19825    0.7 -2.7619   0.75 -3.55102   0.8 -4.73469  0.85  -6.70748   0.9 -10.65306  0.95 -22.4898
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >100.0      >100.0     NA         NA    ECLV      20796 0.00072129 -0.00096242    19 0.05 -0.070175  0.1 -0.14815   0.15 -0.23529   0.2 -0.33333   0.25 -0.44444  0.3 -0.57143  0.35 -0.71795   0.4 -0.88889  0.45 -1.09091    0.5 -1.33333   0.55 -1.62963    0.6 -2         0.65 -2.47619    0.7 -3.11111  0.75 -4         0.8 -5.33333  0.85  -7.55556   0.9 -12        0.95 -25.33333
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >150.0      >150.0     NA         NA    ECLV      20796 4.8086e-05 -9.6177e-05    19 0.05 -0.10526   0.1 -0.22222   0.15 -0.35294   0.2 -0.5       0.25 -0.66667  0.3 -0.85714  0.35 -1.07692   0.4 -1.33333  0.45 -1.63636    0.5 -2         0.55 -2.44444    0.6 -3         0.65 -3.71429    0.7 -4.66667  0.75 -6         0.8 -8        0.85 -11.33333   0.9 -18        0.95 -38
V7.0    ECMWF NA   480000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >200.0      >200.0     NA         NA    ECLV      20796 0          NA             19 0.05 NA         0.1 NA         0.15 NA         0.2 NA         0.25 NA        0.3 NA        0.35 NA         0.4 NA        0.45 NA          0.5 NA         0.55 NA          0.6 NA         0.65 NA          0.7 NA        0.75 NA         0.8 NA        0.85  NA         0.9  NA        0.95  NA
