VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF002  195.96847   81.35135     35.46284    119.11712  10.05809 31.92074  8.63888  181         162 303.53812   366.67345   -52.43596   0.12349      25.94231     32.6797      51.75557     68.55588     86.06546       51.75557    9567.19704      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF001  135.84426   66.36066     31.71516    104.08607  55.03329 21.95465  7.62175   89          69 193.32994   162.89109   183.60773   0.30469      20.68173     26.56666     35.99524     43.37436     65.65007       35.99524    3391.23436      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000   99.17391   54.43478     28.7337      94.91848  51.7301   5.78361  4.37914   13           9 127.5066    141.1348     95.60199   0.1875       16.84386     24.66983     38.58866     42.03294     46.77126       38.58866     454.40157      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF000  107.27559   47.81102     27.07776     96.9439   29.77609 16.62112  9.7982    99          70 131.82611   157.17056    80.5368    0.17155      18.77939     23.29066     40.14441     67.67546     88.25209       40.14441    4788.94327      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF000   79.55263   45.73684     26.55921     90.01316 -19.7092  13.32048  7.33473   55          41 105.6365    131.71017    47.29377   0.16031      20.62911     25.06181     32.73277     39.73413     52.59747       32.73277    1931.44198      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF000  113.95522   35.43284     23.98321     98.61381  87.11901  9.23993  6.34425   50          33 133.90817   167.87261    63.20967   0.047619     17.62163     22.26737     29.1526      37.95615     44.75055       29.1526     1530.73187      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF000  134.63492   29.5873      22.52183    103.78373  -5.78791 14.33201  4.47028   42          32 187.30108   224.86785   -59.39209   0.26316      20.92472     25.47847     34.68236     39.50151     42.93167       34.68236    1382.89339      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F008       CF000  121.61905   22.42857     20.73214    100.52976  -7.2025   5.2113   3.35246   12          11 139.77318   186.1341     13.67713   0.11111      27.10009     31.67964     36.82485     41.50163     43.00319       36.82485     433.11652      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO000  214.15825  120.99327     45.37332    123.66456  23.49966 27.59191 21.01288  243         183 275.93238   330.91009   164.90429   0.3278       17.655       25.17708     38.11667     53.56528     70.78334       38.11667   10153.88696      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20796   15       EC_CMORPH 480000    20180627_000000 240000     240000   20180627_000000 240000    3        >=25.0   3       >=25.0  APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO002  203.41237   78.17526     34.66881    120.97809 -16.33014 13.20292  9.08312   76          60 247.3307    320.31991    77.87019   0.078788     17.80556     29.02761     43.31007     67.02916     93.3075        43.31007    3631.39795      NA            NA               NA         NA         NA                      NA         NA             NA               NA               NA                         NA       NA
