VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF000  211.5      151           52.875      123        90       10        9         58          11 290.70603   312.3581    233.41319   0.14706       3.3124       4.39462      5.44494     12.03293     16.07239        5.44494    1477.9406       NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF000  220.12963  148.18519     52.1713     125.15741  28.31793  8.53412  7.11103   34           0 296.87793   335.76124   214.0633    0.33333       2.12997      3.65562      5.0904       6.77917      9.03949        5.0904      182.94374      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000  207.76667  138.3         49.7        122.06667 -34.29709  9.98992  7.77418   44          38 279.85648   323.2322    190.10084   0.092784     14.7141      17.03178     18.10447     20.33644     21.98787       18.10447     819.80502      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF000  258.67033  132.67033     48.29258    134.79258 -10.70975 14.68531  7.0639    69          61 342.00176   436.54406   104.46485   0.12102      14.90948     17.348       21.12853     25.54215     34.06616       21.12853    1571.49019      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF000  230.61832  104.28244     41.19561    127.77958  16.56434 25.56983  6.21796   97          85 355.42986   434.60428   -39.28951   0.16738      14.52825     20.67787     27.03206     37.51312     48.33558       27.03206    2863.43652      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF001  194.90105   82.61053     35.77763    118.85026  15.18282 47.61967 14.64143  411         328 268.82777   342.24806     7.81744   0.13474       9.67178     18.67626     36.50788     60.26885     73.52573       36.50788   16415.05689      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF000   78.47059   79.64706     35.03676     89.74265 -81.52375  9.04909  6.62874   33           1 126.23722   105.55391   131.52677   0.29032       2.96588      3.90273      4.54138      5.81179      7.30065        4.54138     681.14524      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F008       CF003  122.27694   55.59096     29.02274    100.69424  30.67336 65.02929 27.79658  748         543 162.62312   162.05337   136.04272   0.42748      10.0891      14.5449      22.42542     35.39488     57.3631        22.42542   21919.33441      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F009       CF000   76.53275   47.51092     27.00273     89.25819 -11.30191 39.2229   8.62807  178         137 109.38355   136.81866    36.99605   0.23441       9.6659      15.69742     25.84757     40.93448     57.59258       25.84757    5358.78769      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F010       CF000  120.86486   28.68108     22.29527    100.34122  59.7257  17.78091 14.0371   149         102 140.77327   176.48881    64.14476   0.19892      12.97245     14.66948     16.86398     20.45307     25.18639       16.86398    2738.28187      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
