VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS      FSS_BCL FSS_BCU AFSS    AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >5.0        >5.0       NA         0.1   NBRCNT    20761 0.1174          NA      NA 0.65219       NA      NA 0.89439       NA       NA 0.57979       NA       NA 0.25822            NA         NA 0.15958            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >5.0        >5.0       NA         0.05  NBRCNT    20761 0.1174          NA      NA 0.65219       NA      NA 0.89439       NA       NA 0.57979       NA       NA 0.25822            NA         NA 0.15958            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >10.0       >10.0      NA         0.1   NBRCNT    49475 0.083335        NA      NA 0.676         NA      NA 0.97604       NA       NA 0.57085       NA       NA 0.17678            NA         NA 0.14171            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >10.0       >10.0      NA         0.05  NBRCNT    49475 0.083335        NA      NA 0.676         NA      NA 0.97604       NA       NA 0.57085       NA       NA 0.17678            NA         NA 0.14171            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >10.0       >10.0      NA         0.1   NBRCNT    20761 0.077982        NA      NA 0.5292        NA      NA 0.94472       NA       NA 0.54655       NA       NA 0.13087            NA         NA 0.093107           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >10.0       >10.0      NA         0.05  NBRCNT    20761 0.077982        NA      NA 0.5292        NA      NA 0.94472       NA       NA 0.54655       NA       NA 0.13087            NA         NA 0.093107           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >25.0       >25.0      NA         0.1   NBRCNT    49475 0.03502         NA      NA 0.64676       NA      NA 0.99951       NA       NA 0.53072       NA       NA 0.063406           NA         NA 0.061445           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >25.0       >25.0      NA         0.05  NBRCNT    49475 0.03502         NA      NA 0.64676       NA      NA 0.99951       NA       NA 0.53072       NA       NA 0.063406           NA         NA 0.061445           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >25.0       >25.0      NA         0.1   NBRCNT    20761 0.026286        NA      NA 0.25215       NA      NA 0.97075       NA       NA 0.51597       NA       NA 0.024999           NA         NA 0.031935           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >25.0       >25.0      NA         0.05  NBRCNT    20761 0.026286        NA      NA 0.25215       NA      NA 0.97075       NA       NA 0.51597       NA       NA 0.024999           NA         NA 0.031935           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    49475 0.01345         NA      NA 0.36611       NA      NA 0.96824       NA       NA 0.50915       NA       NA 0.014169           NA         NA 0.018292           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    49475 0.01345         NA      NA 0.36611       NA      NA 0.96824       NA       NA 0.50915       NA       NA 0.014169           NA         NA 0.018292           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    20761 0.0054697       NA      NA 0.21088       NA      NA 0.91883       NA       NA 0.50409       NA       NA 0.0053947          NA         NA 0.0081884          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    20761 0.0054697       NA      NA 0.21088       NA      NA 0.91883       NA       NA 0.50409       NA       NA 0.0053947          NA         NA 0.0081884          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    49475 0.0035549       NA      NA 0.15554       NA      NA 0.92766       NA       NA 0.5023        NA       NA 0.0031127          NA         NA 0.0046084          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    49475 0.0035549       NA      NA 0.15554       NA      NA 0.92766       NA       NA 0.5023        NA       NA 0.0031127          NA         NA 0.0046084          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    20761 0.0014444       NA      NA 0.14742       NA      NA 0.86154       NA       NA 0.50118       NA       NA 0.0013487          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    20761 0.0014444       NA      NA 0.14742       NA      NA 0.86154       NA       NA 0.50118       NA       NA 0.0013487          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    49475 0.0010004       NA      NA 0.091548      NA      NA 0.82258       NA       NA 0.50083       NA       NA 0.00086913         NA         NA 0.0016574          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    49475 0.0010004       NA      NA 0.091548      NA      NA 0.82258       NA       NA 0.50083       NA       NA 0.00086913         NA         NA 0.0016574          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    20761 0.00038177      NA      NA 0.19347       NA      NA 0.99762       NA       NA 0.50036       NA       NA 0.00067434         NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    20761 0.00038177      NA      NA 0.19347       NA      NA 0.99762       NA       NA 0.50036       NA       NA 0.00067434         NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    49475 5.9639e-05      NA      NA 0.040161      NA      NA 0.92308       NA       NA 0.50006       NA       NA 0.00018191         NA         NA 0.00012127         NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    49475 5.9639e-05      NA      NA 0.040161      NA      NA 0.92308       NA       NA 0.50006       NA       NA 0.00018191         NA         NA 0.00012127         NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    20761 3.5085e-05      NA      NA 0.14493       NA      NA 0.47059       NA       NA 0.50002       NA       NA 0.00019267         NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    20761 3.5085e-05      NA      NA 0.14493       NA      NA 0.47059       NA       NA 0.50002       NA       NA 0.00019267         NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    49475 9.7318e-06      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 6.0637e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    49475 9.7318e-06      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 6.0637e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    20761 5.3519e-06      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 4.8167e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    20761 5.3519e-06      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 4.8167e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    48551 0.17691         NA      NA 0.84905       NA      NA 0.95026       NA       NA 0.77298       NA       NA 0.7535             NA         NA 0.54596            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    48551 0.17691         NA      NA 0.84905       NA      NA 0.95026       NA       NA 0.77298       NA       NA 0.7535             NA         NA 0.54596            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    20726 0.20943         NA      NA 0.79535       NA      NA 0.92009       NA       NA 0.73504       NA       NA 0.71104            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    20726 0.20943         NA      NA 0.79535       NA      NA 0.92009       NA       NA 0.73504       NA       NA 0.71104            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    48551 0.14257         NA      NA 0.82737       NA      NA 0.94833       NA       NA 0.70167       NA       NA 0.56028            NA         NA 0.40335            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    48551 0.14257         NA      NA 0.82737       NA      NA 0.94833       NA       NA 0.70167       NA       NA 0.56028            NA         NA 0.40335            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    20726 0.16478         NA      NA 0.75736       NA      NA 0.90025       NA       NA 0.66043       NA       NA 0.51158            NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    20726 0.16478         NA      NA 0.75736       NA      NA 0.90025       NA       NA 0.66043       NA       NA 0.51158            NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    48551 0.10743         NA      NA 0.74489       NA      NA 0.93441       NA       NA 0.61008       NA       NA 0.31954            NA         NA 0.22016            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    48551 0.10743         NA      NA 0.74489       NA      NA 0.93441       NA       NA 0.61008       NA       NA 0.31954            NA         NA 0.22016            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    20726 0.092629        NA      NA 0.69751       NA      NA 0.893         NA       NA 0.57932       NA       NA 0.2576             NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    20726 0.092629        NA      NA 0.69751       NA      NA 0.893         NA       NA 0.57932       NA       NA 0.2576             NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    48551 0.062918        NA      NA 0.72834       NA      NA 0.97463       NA       NA 0.57037       NA       NA 0.17672            NA         NA 0.14074            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    48551 0.062918        NA      NA 0.72834       NA      NA 0.97463       NA       NA 0.57037       NA       NA 0.17672            NA         NA 0.14074            NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    20726 0.059234        NA      NA 0.5863        NA      NA 0.94304       NA       NA 0.54613       NA       NA 0.13037            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    20726 0.059234        NA      NA 0.5863        NA      NA 0.94304       NA       NA 0.54613       NA       NA 0.13037            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    48551 0.025495        NA      NA 0.70782       NA      NA 0.99913       NA       NA 0.53029       NA       NA 0.06315            NA         NA 0.060575           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    48551 0.025495        NA      NA 0.70782       NA      NA 0.99913       NA       NA 0.53029       NA       NA 0.06315            NA         NA 0.060575           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    20726 0.018566        NA      NA 0.30115       NA      NA 0.97586       NA       NA 0.51563       NA       NA 0.025041           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    20726 0.018566        NA      NA 0.30115       NA      NA 0.97586       NA       NA 0.51563       NA       NA 0.025041           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    48551 0.0094764       NA      NA 0.43823       NA      NA 0.96528       NA       NA 0.50922       NA       NA 0.014109           NA         NA 0.018434           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    48551 0.0094764       NA      NA 0.43823       NA      NA 0.96528       NA       NA 0.50922       NA       NA 0.014109           NA         NA 0.018434           NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    20726 0.00329         NA      NA 0.26412       NA      NA 0.92518       NA       NA 0.50403       NA       NA 0.0054038          NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    20726 0.00329         NA      NA 0.26412       NA      NA 0.92518       NA       NA 0.50403       NA       NA 0.0054038          NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    48551 0.0023507       NA      NA 0.19457       NA      NA 0.92308       NA       NA 0.50232       NA       NA 0.0030895          NA         NA 0.0046343          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    48551 0.0023507       NA      NA 0.19457       NA      NA 0.92308       NA       NA 0.50232       NA       NA 0.0030895          NA         NA 0.0046343          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    20726 0.00080355      NA      NA 0.19116       NA      NA 0.86154       NA       NA 0.50118       NA       NA 0.001351           NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    20726 0.00080355      NA      NA 0.19116       NA      NA 0.86154       NA       NA 0.50118       NA       NA 0.001351           NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    48551 0.00059724      NA      NA 0.10965       NA      NA 0.82258       NA       NA 0.50084       NA       NA 0.00088567         NA         NA 0.0016889          NA         NA
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.05  NBRCNT    48551 0.00059724      NA      NA 0.10965       NA      NA 0.82258       NA       NA 0.50084       NA       NA 0.00088567         NA         NA 0.0016889          NA         NA
