VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS        FSS_BCL FSS_BCU AFSS     AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >5.0        >5.0       NA         0.1   NBRCNT    20761 0.14294         NA      NA  0.59072        NA      NA  0.87495       NA       NA 0.57979       NA       NA 0.2707             NA         NA 0.15958            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >5.0        >5.0       NA         0.05  NBRCNT    20761 0.14294         NA      NA  0.59072        NA      NA  0.87495       NA       NA 0.57979       NA       NA 0.2707             NA         NA 0.15958            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >10.0       >10.0      NA         0.1   NBRCNT    49484 0.10577         NA      NA  0.58386        NA      NA  0.98054       NA       NA 0.57093       NA       NA 0.17309            NA         NA 0.14186            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >10.0       >10.0      NA         0.05  NBRCNT    49484 0.10577         NA      NA  0.58386        NA      NA  0.98054       NA       NA 0.57093       NA       NA 0.17309            NA         NA 0.14186            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >10.0       >10.0      NA         0.1   NBRCNT    20761 0.097001        NA      NA  0.45561        NA      NA  0.90139       NA       NA 0.54655       NA       NA 0.14802            NA         NA 0.093107           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >10.0       >10.0      NA         0.05  NBRCNT    20761 0.097001        NA      NA  0.45561        NA      NA  0.90139       NA       NA 0.54655       NA       NA 0.14802            NA         NA 0.093107           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >25.0       >25.0      NA         0.1   NBRCNT    49484 0.046128        NA      NA  0.499          NA      NA  0.99667       NA       NA 0.53077       NA       NA 0.056705           NA         NA 0.061535           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >25.0       >25.0      NA         0.05  NBRCNT    49484 0.046128        NA      NA  0.499          NA      NA  0.99667       NA       NA 0.53077       NA       NA 0.056705           NA         NA 0.061535           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >25.0       >25.0      NA         0.1   NBRCNT    20761 0.034236        NA      NA  0.1689         NA      NA  0.99999       NA       NA 0.51597       NA       NA 0.032079           NA         NA 0.031935           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >25.0       >25.0      NA         0.05  NBRCNT    20761 0.034236        NA      NA  0.1689         NA      NA  0.99999       NA       NA 0.51597       NA       NA 0.032079           NA         NA 0.031935           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    49484 0.018652        NA      NA  0.22804        NA      NA  0.99939       NA       NA 0.50914       NA       NA 0.017662           NA         NA 0.018289           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    49484 0.018652        NA      NA  0.22804        NA      NA  0.99939       NA       NA 0.50914       NA       NA 0.017662           NA         NA 0.018289           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.1   NBRCNT    20761 0.0096656       NA      NA  0.038566       NA      NA  0.98694       NA       NA 0.50409       NA       NA 0.0096334          NA         NA 0.0081884          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >50.0       >50.0      NA         0.05  NBRCNT    20761 0.0096656       NA      NA  0.038566       NA      NA  0.98694       NA       NA 0.50409       NA       NA 0.0096334          NA         NA 0.0081884          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    49484 0.0048166       NA      NA  0.030823       NA      NA  0.99869       NA       NA 0.5023        NA       NA 0.0048501          NA         NA 0.0046075          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    49484 0.0048166       NA      NA  0.030823       NA      NA  0.99869       NA       NA 0.5023        NA       NA 0.0048501          NA         NA 0.0046075          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    20761 0.0037113       NA      NA  0.0085782      NA      NA  0.80491       NA       NA 0.50118       NA       NA 0.0046722          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    20761 0.0037113       NA      NA  0.0085782      NA      NA  0.80491       NA       NA 0.50118       NA       NA 0.0046722          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    49484 0.0012564       NA      NA  0.0031671      NA      NA  0.97006       NA       NA 0.50083       NA       NA 0.0012933          NA         NA 0.0016571          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    49484 0.0012564       NA      NA  0.0031671      NA      NA  0.97006       NA       NA 0.50083       NA       NA 0.0012933          NA         NA 0.0016571          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    20761 0.00094967      NA      NA  0.0099194      NA      NA  0.65753       NA       NA 0.50036       NA       NA 0.0019267          NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    20761 0.00094967      NA      NA  0.0099194      NA      NA  0.65753       NA       NA 0.50036       NA       NA 0.0019267          NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    49484 5.8879e-05      NA      NA  0              NA      NA  0.96          NA       NA 0.50006       NA       NA 0.00016167         NA         NA 0.00012125         NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    49484 5.8879e-05      NA      NA  0              NA      NA  0.96          NA       NA 0.50006       NA       NA 0.00016167         NA         NA 0.00012125         NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    20761 2.9138e-05      NA      NA  0              NA      NA  0.6           NA       NA 0.50002       NA       NA 0.0001445          NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    20761 2.9138e-05      NA      NA  0              NA      NA  0.6           NA       NA 0.50002       NA       NA 0.0001445          NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    49484 2.2454e-06      NA      NA  0              NA      NA NA             NA       NA 0.5           NA       NA 2.0209e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    49484 2.2454e-06      NA      NA  0              NA      NA NA             NA       NA 0.5           NA       NA 2.0209e-05         NA         NA 0                  NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    20761 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    20761 0               NA      NA NA              NA      NA NA             NA       NA 0.5           NA       NA 0                  NA         NA 0                  NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    48576 0.19658         NA      NA  0.83241        NA      NA  0.95069       NA       NA 0.7731        NA       NA 0.75272            NA         NA 0.5462             NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    48576 0.19658         NA      NA  0.83241        NA      NA  0.95069       NA       NA 0.7731        NA       NA 0.75272            NA         NA 0.5462             NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    20726 0.22091         NA      NA  0.78765        NA      NA  0.91419       NA       NA 0.73504       NA       NA 0.72262            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    20726 0.22091         NA      NA  0.78765        NA      NA  0.91419       NA       NA 0.73504       NA       NA 0.72262            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    48576 0.16268         NA      NA  0.79868        NA      NA  0.95763       NA       NA 0.70183       NA       NA 0.54292            NA         NA 0.40366            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    48576 0.16268         NA      NA  0.79868        NA      NA  0.95763       NA       NA 0.70183       NA       NA 0.54292            NA         NA 0.40366            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    20726 0.18335         NA      NA  0.73638        NA      NA  0.88928       NA       NA 0.66043       NA       NA 0.52581            NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    20726 0.18335         NA      NA  0.73638        NA      NA  0.88928       NA       NA 0.66043       NA       NA 0.52581            NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    48576 0.13021         NA      NA  0.67986        NA      NA  0.95061       NA       NA 0.61028       NA       NA 0.30404            NA         NA 0.22056            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    48576 0.13021         NA      NA  0.67986        NA      NA  0.95061       NA       NA 0.61028       NA       NA 0.30404            NA         NA 0.22056            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    20726 0.11546         NA      NA  0.63568        NA      NA  0.87279       NA       NA 0.57932       NA       NA 0.27048            NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >5.0        >5.0       NA         0.05  NBRCNT    20726 0.11546         NA      NA  0.63568        NA      NA  0.87279       NA       NA 0.57932       NA       NA 0.27048            NA         NA 0.15864            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    48576 0.082841        NA      NA  0.63645        NA      NA  0.9805        NA       NA 0.57059       NA       NA 0.17229            NA         NA 0.14118            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    48576 0.082841        NA      NA  0.63645        NA      NA  0.9805        NA       NA 0.57059       NA       NA 0.17229            NA         NA 0.14118            NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.1   NBRCNT    20726 0.075301        NA      NA  0.51071        NA      NA  0.89877       NA       NA 0.54613       NA       NA 0.14764            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >10.0       >10.0      NA         0.05  NBRCNT    20726 0.075301        NA      NA  0.51071        NA      NA  0.89877       NA       NA 0.54613       NA       NA 0.14764            NA         NA 0.092251           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    48576 0.03514         NA      NA  0.56254        NA      NA  0.9978        NA       NA 0.53044       NA       NA 0.056962           NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    48576 0.03514         NA      NA  0.56254        NA      NA  0.9978        NA       NA 0.53044       NA       NA 0.056962           NA         NA 0.060874           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.1   NBRCNT    20726 0.024641        NA      NA  0.21924        NA      NA  0.9997        NA       NA 0.51563       NA       NA 0.032037           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >25.0       >25.0      NA         0.05  NBRCNT    20726 0.024641        NA      NA  0.21924        NA      NA  0.9997        NA       NA 0.51563       NA       NA 0.032037           NA         NA 0.031265           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    48576 0.013585        NA      NA  0.29423        NA      NA  0.99953       NA       NA 0.50921       NA       NA 0.017869           NA         NA 0.018425           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    48576 0.013585        NA      NA  0.29423        NA      NA  0.99953       NA       NA 0.50921       NA       NA 0.017869           NA         NA 0.018425           NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.1   NBRCNT    20726 0.0064376       NA      NA  0.086697       NA      NA  0.98396       NA       NA 0.50403       NA       NA 0.0096497          NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >50.0       >50.0      NA         0.05  NBRCNT    20726 0.0064376       NA      NA  0.086697       NA      NA  0.98396       NA       NA 0.50403       NA       NA 0.0096497          NA         NA 0.0080575          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    48576 0.0030685       NA      NA  0.091779       NA      NA  0.99792       NA       NA 0.50232       NA       NA 0.0049407          NA         NA 0.0046319          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    48576 0.0030685       NA      NA  0.091779       NA      NA  0.99792       NA       NA 0.50232       NA       NA 0.0049407          NA         NA 0.0046319          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.1   NBRCNT    20726 0.0023402       NA      NA  0.040087       NA      NA  0.80491       NA       NA 0.50118       NA       NA 0.0046801          NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >75.0       >75.0      NA         0.05  NBRCNT    20726 0.0023402       NA      NA  0.040087       NA      NA  0.80491       NA       NA 0.50118       NA       NA 0.0046801          NA         NA 0.0023642          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    48576 0.00076792      NA      NA  0.012286       NA      NA  0.97006       NA       NA 0.50084       NA       NA 0.0013175          NA         NA 0.0016881          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >100.0      >100.0     NA         0.05  NBRCNT    48576 0.00076792      NA      NA  0.012286       NA      NA  0.97006       NA       NA 0.50084       NA       NA 0.0013175          NA         NA 0.0016881          NA         NA
V7.0    ECMWF NA   720000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >100.0      >100.0     NA         0.1   NBRCNT    20726 0.00052163      NA      NA  0.035128       NA      NA  0.65753       NA       NA 0.50036       NA       NA 0.0019299          NA         NA 0.00072373         NA         NA
