VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH   WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF003  219.67544  127.42105     46.98026    125.04386  24.52137 12.9131  11.58826   90          57 284.00135   330.85761   188.92774    0.14286     11.21686     13.86139     16.04877     18.46798     22.2038        16.04877    1494.63809      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF000  214.7381    97.45238     39.4881     123.80952  20.66543 18.02363  7.60833   58          47 268.16128   342.23135   102.07532    0.32948     12.59298     20.57472     26.62873     35.76735     45.2991        26.62873    1528.29888      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF001  195.58017   79.5656      35.0164     119.02004   8.60508 34.12475 12.58065  295         234 260.68567   335.08604    17.71822    0.12463     11.70478     16.48102     23.82526     40.62543     59.4866        23.82526    8667.25605      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF002  137.40625   66.88839     31.8471     104.47656  51.73772 27.80151 10.0859   181         131 196.15769   164.46342   186.56955    0.21814      9.96021     14.69485     22.36484     32.28367     43.22093       22.36484    4667.95397      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF004   97.67647   54.27941     28.69485     94.54412  28.00997 12.52928  6.81884   47          23 125.0672    147.94758    79.06054    0.21008      8.18363      9.85973     14.63109     21.95172     40.559         14.63109     996.8695       NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF004  122.76078   34.38254     23.72064    100.81519 -31.52352 59.48874 27.77809  820         568 149.54753   196.26079    13.01793    0.28943     10.55439     14.1437      19.0663      26.04788     36.41529       19.0663    18740.0986       NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF000   76.15385   48.14423     27.16106     89.16346   2.43714 15.07148  8.20538   80          50 104.36584   128.62165    49.75629    0.13978      9.88701     13.38733     18.86712     27.56191     40.80702       18.86712    1762.51513      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO003  214.14979  121.27848     45.44462    123.66245  16.4535  32.45358 26.80862  413         317 276.62854   333.89033   160.22629    0.20653      8.60847     15.54167     25.0125      41.45833     61.27778       25.0125    12900.77797      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO001  186.19149   75.44894     33.98723    116.67287   9.28028 47.33309 12.85582  398         314 311.32292   360.65565   -85.51615    0.29682     11.18563     16.40625     25.34792     37.61042     49.53562       25.34792   11559.65916      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 360000    20180627_000000 240000     240000   20180627_000000 240000    4        >=15     4       >=15    APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O003       CO002  135.34118   59.96471     30.11618    103.96029  62.72725 10.31827  9.40182   65          36 165.80952   199.50522    98.03238    0.11565      1.68938      5.26146     17.88437     45.925       89.93813       17.88437    2095.86669      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
