VERSION MODEL DESC     FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR   OBS_LEV OBTYPE VX_MASK INTERP_MTHD    INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER     VALUE_BASER N_PNT CL_1 VALUE_1   CL_2 VALUE_2   CL_3 VALUE_3   CL_4 VALUE_4   CL_5 VALUE_5   CL_6 VALUE_6   CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10  CL_11 VALUE_11  CL_12 VALUE_12  CL_13 VALUE_13 CL_14 VALUE_14 CL_15 VALUE_15 CL_16 VALUE_16 CL_17 VALUE_17 CL_18 VALUE_18  CL_19 VALUE_19
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857     0.60008      19 0.05 -0.16928   0.1  0.35421  0.15  0.5287    0.2  0.58684  0.25  0.52421   0.3  0.45263  0.35  0.37004   0.4  0.27368  0.45  0.15981    0.5  0.023158  0.55 -0.14386    0.6 -0.35263   0.65 -0.62105   0.7 -0.97895  0.75 -1.48      0.8 -2.23158  0.85 -3.48421   0.9  -5.98947  0.95 -13.50526
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267     0.43353      19 0.05 -0.33846   0.1  0.31312  0.15  0.4072    0.2  0.35437  0.25  0.2945    0.3  0.22607  0.35  0.14712   0.4  0.055016 0.45 -0.053839   0.5 -0.18447   0.55 -0.34412    0.6 -0.54369   0.65 -0.80028   0.7 -1.14239  0.75 -1.62136   0.8 -2.33981  0.85 -3.53722   0.9  -5.93204  0.95 -13.1165
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316    0.1811       19 0.05  0.17357   0.1  0.14184  0.15  0.10638   0.2  0.066489 0.25  0.021277  0.3 -0.030395 0.35 -0.090016  0.4 -0.15957  0.45 -0.24178    0.5 -0.34043   0.55 -0.46099    0.6 -0.6117    0.65 -0.80547   0.7 -1.06383  0.75 -1.42553   0.8 -1.96809  0.85 -2.87234   0.9  -4.68085  0.95 -10.10638
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276   0.15785      19 0.05  0.11842   0.1  0.064815 0.15  0.004902  0.2 -0.0625   0.25 -0.13889   0.3 -0.22619  0.35 -0.32692   0.4 -0.44444  0.45 -0.58333    0.5 -0.75      0.55 -0.9537     0.6 -1.20833   0.65 -1.53571   0.7 -1.97222  0.75 -2.58333   0.8 -3.5      0.85 -5.02778   0.9  -8.08333  0.95 -17.25
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728   0.21943      19 0.05  0.18129   0.1  0.1358   0.15  0.084967  0.2  0.027778 0.25 -0.037037  0.3 -0.11111  0.35 -0.19658   0.4 -0.2963   0.45 -0.41414    0.5 -0.55556   0.55 -0.7284     0.6 -0.94444   0.65 -1.22222   0.7 -1.59259  0.75 -2.11111   0.8 -2.88889  0.85 -4.18519   0.9  -6.77778  0.95 -14.55556
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    MEDIAN_SQUARE  9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849  -0.0023866    19 0.05 -0.063158  0.1 -0.13333  0.15 -0.21176   0.2 -0.3      0.25 -0.4       0.3 -0.51429  0.35 -0.64615   0.4 -0.8      0.45 -0.98182    0.5 -1.2       0.55 -1.46667    0.6 -1.8       0.65 -2.22857   0.7 -2.8      0.75 -3.6       0.8 -4.8      0.85 -6.8       0.9 -10.8      0.95 -22.8
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=0.1       >=0.1      NA         NA    ECLV       2519 0.40611     0.44418      19 0.05 -0.17714   0.1  0.17714  0.15  0.29523   0.2  0.35428  0.25  0.38971   0.3  0.41332  0.35  0.43019   0.4  0.44285  0.45  0.34515    0.5  0.21114   0.55  0.047355   0.6 -0.15738   0.65 -0.42061   0.7 -0.77159  0.75 -1.26295   0.8 -2        0.85 -3.22841   0.9  -5.68524  0.95 -13.05572
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=1         >=1        NA         NA    ECLV       2519 0.30012     0.61662      19 0.05 -0.092456  0.1  0.33296  0.15  0.47476   0.2  0.54566  0.25  0.5882    0.3  0.61656  0.35  0.54396   0.4  0.45899  0.45  0.35859    0.5  0.2381    0.55  0.090829   0.6 -0.093254  0.65 -0.32993   0.7 -0.6455   0.75 -1.0873    0.8 -1.75     0.85 -2.8545    0.9  -5.06349  0.95 -11.69048
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=5.0       >=5.0      NA         NA    ECLV       2519 0.18857     0.60478      19 0.05 -0.1502    0.1  0.3635   0.15  0.53474   0.2  0.59158  0.25  0.52912   0.3  0.45774  0.35  0.37538   0.4  0.2793   0.45  0.16574    0.5  0.029474  0.55 -0.13708    0.6 -0.34526   0.65 -0.61293   0.7 -0.96982  0.75 -1.46947   0.8 -2.21895  0.85 -3.46807   0.9  -5.96632  0.95 -13.46105
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=10.0      >=10.0     NA         NA    ECLV       2519 0.12267     0.44926      19 0.05 -0.29593   0.1  0.33303  0.15  0.42281   0.2  0.36974  0.25  0.3096    0.3  0.24087  0.35  0.16156   0.4  0.06904  0.45 -0.040306   0.5 -0.17152   0.55 -0.3319     0.6 -0.53236   0.65 -0.79011   0.7 -1.13376  0.75 -1.61489   0.8 -2.33657  0.85 -3.53937   0.9  -5.94498  0.95 -13.16181
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=25.0      >=25.0     NA         NA    ECLV       2519 0.037316    0.19132      19 0.05  0.18365   0.1  0.1513   0.15  0.11514   0.2  0.074468 0.25  0.028369  0.3 -0.024316 0.35 -0.085106  0.4 -0.15603  0.45 -0.23985    0.5 -0.34043   0.55 -0.46336    0.6 -0.61702   0.65 -0.81459   0.7 -1.07801  0.75 -1.44681   0.8 -2        0.85 -2.92199   0.9  -4.76596  0.95 -10.29787
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=50.0      >=50.0     NA         NA    ECLV       2519 0.0095276   0.19952      19 0.05  0.16009   0.1  0.10648  0.15  0.046569  0.2 -0.020833 0.25 -0.097222  0.3 -0.18452  0.35 -0.28526   0.4 -0.40278  0.45 -0.54167    0.5 -0.70833   0.55 -0.91204    0.6 -1.16667   0.65 -1.49405   0.7 -1.93056  0.75 -2.54167   0.8 -3.45833  0.85 -4.98611   0.9  -8.04167  0.95 -17.20833
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=75.0      >=75.0     NA         NA    ECLV       2519 0.0035728   0.21943      19 0.05  0.18129   0.1  0.1358   0.15  0.084967  0.2  0.027778 0.25 -0.037037  0.3 -0.11111  0.35 -0.19658   0.4 -0.2963   0.45 -0.41414    0.5 -0.55556   0.55 -0.7284     0.6 -0.94444   0.65 -1.22222   0.7 -1.59259  0.75 -2.11111   0.8 -2.88889  0.85 -4.18519   0.9  -6.77778  0.95 -14.55556
V7.0    EC    ECMWF-M4 240000    20180627_000000 20180627_000000 000000   20180626_223000 20180627_013000 APCP_24  A24      AccPrecip Z2      ADPSFC FULL    DW_MEAN_SQUARE 9           >=100.0     >=100.0    NA         NA    ECLV       2519 0.0019849  -0.0027844    19 0.05 -0.073684  0.1 -0.15556  0.15 -0.24706   0.2 -0.35     0.25 -0.46667   0.3 -0.6      0.35 -0.75385   0.4 -0.93333  0.45 -1.14545    0.5 -1.4       0.55 -1.71111    0.6 -2.1       0.65 -2.6       0.7 -3.26667  0.75 -4.2       0.8 -5.6      0.85 -7.93333   0.9 -12.6      0.95 -26.6
