VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL BASER      VALUE_BASER N_PNT CL_1 VALUE_1    CL_2 VALUE_2    CL_3 VALUE_3    CL_4 VALUE_4   CL_5 VALUE_5   CL_6 VALUE_6    CL_7 VALUE_7   CL_8 VALUE_8   CL_9 VALUE_9   CL_10 VALUE_10   CL_11 VALUE_11  CL_12 VALUE_12  CL_13 VALUE_13  CL_14 VALUE_14 CL_15 VALUE_15  CL_16 VALUE_16  CL_17 VALUE_17  CL_18 VALUE_18  CL_19 VALUE_19
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >0.1        >0.1       NA         NA    ECLV      20796 0.4711      0.30616       19 0.05 -1.70115    0.1 -0.57833   0.15 -0.20405    0.2 -0.016911 0.25  0.095372  0.3  0.17023   0.35  0.2237    0.4  0.2638   0.45  0.29499    0.5  0.2365     0.55  0.094848   0.6 -0.082219  0.65 -0.30988    0.7 -0.61342  0.75  -1.03838   0.8  -1.67582  0.85  -2.73822   0.9  -4.86302  0.95 -11.23742
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >1.0        >1.0       NA         NA    ECLV      20796 0.32227     0.44194       19 0.05 -1.06386    0.1 -0.1727    0.15  0.12436    0.2  0.27288  0.25  0.362     0.3  0.42141   0.35  0.39288   0.4  0.29295  0.45  0.17485    0.5  0.033124   0.55 -0.14009    0.6 -0.35661   0.65 -0.63499    0.7 -1.00617  0.75  -1.52581   0.8  -2.30528  0.85  -3.6044    0.9  -6.20263  0.95 -13.99731
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >5.0        >5.0       NA         NA    ECLV      20796 0.16051     0.52808       19 0.05 -0.25593    0.1  0.31344   0.15  0.50323    0.2  0.47454  0.25  0.39864   0.3  0.31191   0.35  0.21183   0.4  0.095067 0.45 -0.042922   0.5 -0.20851    0.55 -0.41089    0.6 -0.66387   0.65 -0.98913    0.7 -1.42281  0.75  -2.02996   0.8  -2.94068  0.85  -4.45856   0.9  -7.49431  0.95 -16.60156
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >10.0       >10.0      NA         NA    ECLV      20796 0.094057    0.38084       19 0.05 -0.12834    0.1  0.37412   0.15  0.31391    0.2  0.24617  0.25  0.16939   0.3  0.081654  0.35 -0.019585  0.4 -0.1377   0.45 -0.27728    0.5 -0.44479    0.55 -0.64951    0.6 -0.90542   0.65 -1.23444    0.7 -1.67314  0.75  -2.28732   0.8  -3.20859  0.85  -4.74404   0.9  -7.81493  0.95 -17.02761
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >25.0       >25.0      NA         NA    ECLV      20796 0.032458    0.1212        19 0.05  0.10924    0.1  0.072593  0.15  0.031634   0.2 -0.014444 0.25 -0.066667  0.3 -0.12635   0.35 -0.19521   0.4 -0.27556  0.45 -0.37051    0.5 -0.48444    0.55 -0.6237     0.6 -0.79778   0.65 -1.02159    0.7 -1.32     0.75  -1.73778   0.8  -2.36444  0.85  -3.40889   0.9  -5.49778  0.95 -11.76444
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >50.0       >50.0      NA         NA    ECLV      20796 0.008367    0.09889       19 0.05  0.075015   0.1  0.043423  0.15  0.0081136  0.2 -0.031609 0.25 -0.076628  0.3 -0.12808   0.35 -0.18744   0.4 -0.2567   0.45 -0.33856    0.5 -0.43678    0.55 -0.55683    0.6 -0.7069    0.65 -0.89984    0.7 -1.15709  0.75  -1.51724   0.8  -2.05747  0.85  -2.95785   0.9  -4.75862  0.95 -10.16092
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >75.0       >75.0      NA         NA    ECLV      20796 0.0023562   0.060019      19 0.05  0.034372   0.1  0.0045351 0.15 -0.028812   0.2 -0.066327 0.25 -0.10884   0.3 -0.15743   0.35 -0.2135    0.4 -0.27891  0.45 -0.35622    0.5 -0.44898    0.55 -0.56236    0.6 -0.70408   0.65 -0.8863     0.7 -1.12925  0.75  -1.46939   0.8  -1.97959  0.85  -2.82993   0.9  -4.53061  0.95  -9.63265
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >100.0      >100.0     NA         NA    ECLV      20796 0.00072129  0.066041      19 0.05  0.021053   0.1 -0.02963   0.15 -0.086275   0.2 -0.15     0.25 -0.22222   0.3 -0.30476   0.35 -0.4       0.4 -0.51111  0.45 -0.64242    0.5 -0.8        0.55 -0.99259    0.6 -1.23333   0.65 -1.54286    0.7 -1.95556  0.75  -2.53333   0.8  -3.4      0.85  -4.84444   0.9  -7.73333  0.95 -16.4
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >150.0      >150.0     NA         NA    ECLV      20796 4.8086e-05 -0.00019235    19 0.05 -0.21053    0.1 -0.44444   0.15 -0.70588    0.2 -1        0.25 -1.33333   0.3 -1.71429   0.35 -2.15385   0.4 -2.66667  0.45 -3.27273    0.5 -4          0.55 -4.88889    0.6 -6         0.65 -7.42857    0.7 -9.33333  0.75 -12         0.8 -16        0.85 -22.66667   0.9 -36        0.95 -76
V7.0    ECMWF NA   240000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NEAREST     1           >200.0      >200.0     NA         NA    ECLV      20796 0          NA             19 0.05 NA          0.1 NA         0.15 NA          0.2 NA        0.25 NA         0.3 NA         0.35 NA         0.4 NA        0.45 NA          0.5 NA          0.55 NA          0.6 NA         0.65 NA          0.7 NA        0.75  NA         0.8  NA        0.85  NA         0.9  NA        0.95  NA
