VERSION MODEL DESC FCST_LEAD FCST_VALID_BEG  FCST_VALID_END  OBS_LEAD OBS_VALID_BEG   OBS_VALID_END   FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE     VX_MASK         INTERP_MTHD  INTERP_PNTS FCST_THRESH OBS_THRESH COV_THRESH ALPHA LINE_TYPE TOTAL FBS        FBS_BCL FBS_BCU FSS      FSS_BCL FSS_BCU AFSS    AFSS_BCL AFSS_BCU UFSS    UFSS_BCL UFSS_BCU F_RATE     F_RATE_BCL F_RATE_BCU O_RATE     O_RATE_BCL O_RATE_BCU
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    49484 0.0044496       NA      NA 0.02397       NA      NA 0.99385       NA       NA 0.5023        NA       NA 0.0041225          NA         NA 0.0046075          NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.1   NBRCNT    20761 0.003157        NA      NA 0.073311      NA      NA 0.80491       NA       NA 0.50118       NA       NA 0.0046722          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >75.0       >75.0      NA         0.05  NBRCNT    20761 0.003157        NA      NA 0.073311      NA      NA 0.80491       NA       NA 0.50118       NA       NA 0.0046722          NA         NA 0.0023602          NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    49484 0.0011746       NA      NA 0.033662      NA      NA 0.98761       NA       NA 0.50083       NA       NA 0.0014146          NA         NA 0.0016571          NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    49484 0.0011746       NA      NA 0.033662      NA      NA 0.98761       NA       NA 0.50083       NA       NA 0.0014146          NA         NA 0.0016571          NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.1   NBRCNT    20761 0.00045551      NA      NA 0.17634       NA      NA 0.83251       NA       NA 0.50036       NA       NA 0.0013487          NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >100.0      >100.0     NA         0.05  NBRCNT    20761 0.00045551      NA      NA 0.17634       NA      NA 0.83251       NA       NA 0.50036       NA       NA 0.0013487          NA         NA 0.00072251         NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    49484 8.9317e-05      NA      NA 0.05291       NA      NA 0.55046       NA       NA 0.50006       NA       NA 0.00040417         NA         NA 0.00012125         NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    49484 8.9317e-05      NA      NA 0.05291       NA      NA 0.55046       NA       NA 0.50006       NA       NA 0.00040417         NA         NA 0.00012125         NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.1   NBRCNT    20761 9.1577e-05      NA      NA 0.11494       NA      NA 0.16552       NA       NA 0.50002       NA       NA 0.00057801         NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >150.0      >150.0     NA         0.05  NBRCNT    20761 9.1577e-05      NA      NA 0.11494       NA      NA 0.16552       NA       NA 0.50002       NA       NA 0.00057801         NA         NA 4.8167e-05         NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    49484 2.9939e-05      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 0.0002425          NA         NA 0                  NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    49484 2.9939e-05      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 0.0002425          NA         NA 0                  NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.1   NBRCNT    20761 4.4599e-05      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 0.00033717         NA         NA 0                  NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 9           >200.0      >200.0     NA         0.05  NBRCNT    20761 4.4599e-05      NA      NA 0             NA      NA 0             NA       NA 0.5           NA       NA 0.00033717         NA         NA 0                  NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    48576 0.20031         NA      NA 0.82939       NA      NA 0.95093       NA       NA 0.7731        NA       NA 0.7521             NA         NA 0.5462             NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    48576 0.20031         NA      NA 0.82939       NA      NA 0.95093       NA       NA 0.7731        NA       NA 0.7521             NA         NA 0.5462             NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.1   NBRCNT    20726 0.22857         NA      NA 0.78133       NA      NA 0.91401       NA       NA 0.73504       NA       NA 0.72296            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >0.1        >0.1       NA         0.05  NBRCNT    20726 0.22857         NA      NA 0.78133       NA      NA 0.91401       NA       NA 0.73504       NA       NA 0.72296            NA         NA 0.47009            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    48576 0.18584         NA      NA 0.7746        NA      NA 0.94934       NA       NA 0.70183       NA       NA 0.55882            NA         NA 0.40366            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    48576 0.18584         NA      NA 0.7746        NA      NA 0.94934       NA       NA 0.70183       NA       NA 0.55882            NA         NA 0.40366            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.1   NBRCNT    20726 0.21074         NA      NA 0.70591       NA      NA 0.87441       NA       NA 0.66043       NA       NA 0.54497            NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH ChinaPoints_789 NBRHD_SQUARE 25          >1.0        >1.0       NA         0.05  NBRCNT    20726 0.21074         NA      NA 0.70591       NA      NA 0.87441       NA       NA 0.66043       NA       NA 0.54497            NA         NA 0.32085            NA         NA
V7.0    ECMWF NA   840000    20180627_000000 20180627_000000 240000   20180627_000000 20180627_000000 APCP_24  A24      APCP_24 A24     CPC_CMORPH FULL            NBRHD_SQUARE 25          >5.0        >5.0       NA         0.1   NBRCNT    48576 0.13772         NA      NA 0.65757       NA      NA 0.95027       NA       NA 0.61028       NA       NA 0.30439            NA         NA 0.22056            NA         NA
