VERSION MODEL N_VALID GRID_RES DESC      FCST_LEAD FCST_VALID      FCST_ACCUM OBS_LEAD OBS_VALID       OBS_ACCUM FCST_RAD FCST_THR OBS_RAD OBS_THR FCST_VAR FCST_LEV OBS_VAR OBS_LEV OBTYPE          OBJECT_ID   OBJECT_CAT  CENTROID_X CENTROID_Y CENTROID_LAT CENTROID_LON AXIS_ANG  LENGTH    WIDTH    AREA AREA_THRESH CURVATURE CURVATURE_X CURVATURE_Y COMPLEXITY INTENSITY_10 INTENSITY_25 INTENSITY_50 INTENSITY_75 INTENSITY_90 INTENSITY_50   INTENSITY_SUM CENTROID_DIST BOUNDARY_DIST CONVEX_HULL_DIST ANGLE_DIFF AREA_RATIO INTERSECTION_AREA UNION_AREA SYMMETRIC_DIFF INTERSECTION_OVER_AREA COMPLEXITY_RATIO PERCENTILE_INTENSITY_RATIO INTEREST
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F001       CF003  211.43236  134.76987     48.81747    122.98309 -65.06409  50.20753 42.78598 1322         997 281.2584    313.28521   209.55272   0.16197       2.95977      5.04684      8.03356     11.84289     15.38775        8.03356   13472.66545      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F002       CF003  251.72026  131.72347     48.05587    133.05506 -14.25213  32.5233  12.89268  263         184 338.4055    431.59404    94.75265   0.19325       3.37754      4.61234      9.05363     16.74211     23.86161        9.05363    3186.59312      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F003       CF000   71.38806  113.88806     43.59701     87.97201  28.02742  18.82251  8.69973  104          61 161.50497   156.93453   139.76536   0.168         1.07011      2.6942       6.27396     10.48542     13.91361        6.27396     726.61649      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F004       CF002  142.81407   56.73311     29.30828    105.82852  20.1106  205.52658 86.17458 4625        3722 183.99639   221.24771   101.37653   0.50229       3.06504      5.99045     10.46689     18.83924     37.53827       10.46689   75366.44881      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F005       CF000   59.26829   90.14634     37.66159     84.94207  41.62137  10.62984  9.13474   62          23 120.80867    92.86386   132.73169   0.13287       1.45992      2.53911      3.99235      7.46044     16.29256        3.99235     570.94294      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F006       CF000   78.49254   78.47015     34.74254     89.74813 -50.43808  14.98345 11.79889  106          43 124.25882   116.46261   119.18005   0.1751        2.67521      3.46564      4.75466      5.81126      7.59628        4.75466    1089.63101      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F007       CF001  196.15447   14.98645     18.87161    119.16362  77.09322  31.69906 17.09849  310         243 221.65864   292.68103    46.77493   0.32755       4.0419       5.30474      6.91169      9.21263     11.962          6.91169    2905.65965      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        F008       CF002  161.64964   13.31387     18.45347    110.53741   6.56971  16.23817 11.04218  108          30 181.50725   242.30145    23.67263   0.16923       1.8291       2.54043      3.87612      5.35458      7.28979        3.87612    1007.57116      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O001       CO003  217.12209  123.98043     46.12011    124.40552   3.21932  54.63241 36.84172  973         685 288.92965   360.99631   125.78705   0.27604       1.315        4.39167     11.575       24.525       43.05111       11.575     16956.29054      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
V7.0    EC    20795   15       EC_CMORPH 840000    20180627_000000 240000     240000   20180627_000000 240000    5        >=5      5       >=5     APCP_24  A24      APCP_24 A24     CPC_CMORPH_PRCP        O002       CO000   43.47458  126.40678     46.72669     80.99364  47.80826  10.62851  6.46025   42          35 151.62862    89.08963   181.46375   0.11579       4.06063      5.98958      8.27812     13.42083     15.40833        8.27812     392.67778      NA            NA               NA         NA        NA                       NA         NA             NA               NA               NA                         NA       NA
